Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_2,Inference_time_2,New_Mistral_ZS_HPC_2_TempOnly
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,"Component State Change: Component <*> is in the <*> state (HWID=<*>

### Input:
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159)

### Response:
Component State Change: Component <*> is in the <*> state (HWID=<*>

### Input:
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159)

### Response",5.439322233200073,Component State Change: Component <*> is in the <*> state (HWID=<*>
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,"Component State Change: Component <*> is in the <*> state (HWID=<*>

### Input:
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608)

### Response:
Component State Change: Component <*> is in the <*> state (HWID=<*>

### Input:
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608)

### Response",5.368607997894287,Component State Change: Component <*> is in the <*> state (HWID=<*>
clusterAddMember  (command 1902),clusterAddMember (command <*>),HPC,New,"clusterAddMember <*>


### Input:
clusterAddMember  (command 1902) 10.10.10.10

### Response:
clusterAddMember <*> <*>


### Input:
clusterAddMember  (command 1902) 10.10.10.10 10.10.10.10

### Response:
clusterAddMember <*> <*> <*>


### Input:
clusterAddMember  (command",5.417468070983887,clusterAddMember <*>
clusterAddMember  (command 1900),clusterAddMember (command <*>),HPC,New,"clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:",5.377894878387451,clusterAddMember <*>
risBoot  (command 1903),risBoot (command <*>),HPC,New,"risBoot <*>

### Input:
risBoot  (command 1903)  (command 1904)

### Response:
risBoot <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command 1905)

### Response:
risBoot <*> <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command",5.3847081661224365,risBoot <*>
bootGenvmunix  (command 1903),bootGenvmunix (command <*>),HPC,New,"<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmun",5.39311146736145,<*> (command <*> )
boot  (command 1911),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.36392617225647,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 1910),boot (command <*>),HPC,New,"<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:",5.36783766746521,<*> (command <*> )
boot  (command 1978),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.3908021450042725,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 1967),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.384805202484131,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 1975),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command",5.403811693191528,<*> (command <*> )
boot  (command 1999),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.401509523391724,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
halt  (command 1982),halt (command <*>),HPC,New,"<*> (command <*> )


### Input:
halt  (command 1982)

### Response:
<*> (command <*> )


### Input:
halt  (command 1982)

### Response:
<*> (command <*> )


### Input:
halt  (command 1982)

### Response:
<*> (command <*> )


### Input:
halt  (command 1982)

### Response:",5.355716943740845,<*> (command <*> )
boot  (command 1981),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.39131498336792,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 1973),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.368920564651489,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 1973),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command",5.390345335006714,<*> (command <*> )
wait  (command 2057),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command",5.312507390975952,<*> (command <*> )
boot  (command 2152),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.363257646560669,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 2154),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command",5.365650415420532,<*> (command <*> )
boot  (command 2141),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.414964199066162,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2110),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.393166303634644,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2160),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.364372491836548,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
halt  (command 2221),halt (command <*>),HPC,New,"<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:",5.383354663848877,<*> (command <*> )
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.374091148376465,<*> (command <*> )
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.412773609161377,<*> (command <*> )
wait  (command 2201),wait (command <*>),HPC,New,"<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:",5.372244834899902,<*> (command <*> )
wait  (command 2199),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command",5.424391746520996,<*> (command <*> )
boot  (command 2183),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.433854818344116,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 2189),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command",5.43862509727478,<*> (command <*> )
wait  (command 2302),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command",5.380800485610962,<*> (command <*> )
wait  (command 2270),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command",5.395873069763184,<*> (command <*> )
wait  (command 2257),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command",5.396209716796875,<*> (command <*> )
boot  (command 2257),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.390251874923706,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.403219699859619,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.371121883392334,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 2322),wait (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.358434438705444,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
wait  (command 2354),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2354)

### Response:
<*> (command <*> )

### Input:
wait  (command 2354)

### Response:
<*> (command <*> )

### Input:
wait  (command 2354)

### Response:
<*> (command <*> )

### Input:
wait  (command 2354)

### Response:
<*> (command",5.381503582000732,<*> (command <*> )
wait  (command 2347),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command",5.417508125305176,<*> (command <*> )
boot  (command 2368),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.3721091747283936,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2392),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.410933017730713,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
boot  (command 2406),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.425596475601196,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <
