Content,EventTemplate,Dataset,Category,Unseen_LLAMA_ZS_Mac_4,Inference_time_4
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::<*>,0.3173854351043701
"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>.045241: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>
",1.365525484085083
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: PowerByCalendarDate setting ignored

### Explanation:
The only variable element in the log message is the'setting'. This variable element is not surrounded by any constant string. Therefore, the placeholder for this variable element is '<*>'.",2.1498241424560547
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Explanation:
In this example, the variable element is 'Active'. The placeholder should be '<*>'.",1.4401557445526123
PMStats: Hibernate read took 197 ms,PMStats: Hibernate read took <*> ms,Mac,Unseen,"PMStats: Hibernate read took <ms>

### Explanation:
The variable element is'ms', which is replaced by '<ms>'.


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
PMStats: Hibernate read took 197 ms

### Response:
PMStats: Hibernate read took <ms>

### Explanation:
The variable element is'ms', which is replaced by '<ms>'.


### Instruction:
Extract the template for the following log message. Replace any variable element with",5.109635829925537
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle <*> sync with device failure: Error Domain=<*> Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}

### Explanation:
In this example, we have a log message with the following structure: 
1. ""SOSAccountThisDeviceCanSyncWithCircle""
2. ""sync with device failure""
3. ""Error Domain=<*>"" 
4. ""Code=<*>"" 
5. ""Account identity not set"" 
6. ""UserInfo={NSDescription=<*>}"" 

The template for this log message is as",5.183260679244995
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,"[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: <*>.]


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]

### Response:
[com.apple.calendar.store.log.caldav.coredav",5.128030300140381
"NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520665636.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, 0, 0, 0, 0, <*>, items, fQueryRetries, 0, fLastRetryTimestamp, <*>
",1.7301814556121826
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,"Wake reason: <*> (<*>)

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*> (<*>)

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*> (<*>)

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*> (<*>)

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*> (<*>)

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*> (<*>)

### Input:
Wake reason: RTC",5.214234828948975
"NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520708962.7","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <0>, <0>, <0>, <0>, <250>, items, fQueryRetries, <0>, fLastRetryTimestamp, <520708962.7>

### Explanation:
The placeholder <0> means the value is always zero. The placeholder <520708962.7> means the value is always 520708962.7. The placeholder <250> means the value is always 250. The placeholder <0> means the value is always zero. The placeholder <0> means the value is always zero. The placeholder <0>",5.159027099609375
"ARPT: 645791.413780: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 156,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,"ARPT: <*>:<*>: IOPMPowerSource Information: onSleep,  SleepType: <*>,  '<*Connected': No, '<*Remaining': <*>,",1.7406530380249023
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: CNPluginHandler <*>: Authenticated

### Explanation:
The variable element is 'en0', so we replace it with the placeholder '<*>'.",1.4933083057403564
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

",0.5338804721832275
"ARPT: 646292.668059: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>.<*>: wl0: MDNS: <* SRV Recs, <* TXT Recs


### Input:
ARPT: 646292.668059: wl0: MDNS: 0 SRV Recs, 0 TXT Recs

### Response:
ARPT: <*>.<*>: wl0: MDNS: <* SRV Recs, <* TXT Recs


### Input:
ARPT: 646292.668059: wl0: MDNS: 0 SRV Recs, 0 TXT Recs

### Response:
ARPT",5.1666460037231445
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

",0.5308718681335449
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Hint:
If the element is optional, use '<*>' as the placeholder.
",1.2462890148162842
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""<*>"" UserInfo={NSDescription=<*>}

### Explanation:
The above log message contains the following variable elements:
1. ""Account identity not set""
2. ""Error Domain=<*> Code=1035 ""<*>"" UserInfo={NSDescription=<*>}""

We generalize these elements and construct a template as follows:
1. Replace the first variable element with the placeholder '<*>'
2. Replace the second variable element with the placeholder '<*>'

The final template is:
SOSAccountThis",5.158251047134399
2017-07-02 15:46:41.445 ksfetch[32435/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x1005110b0> { URL: https://tools.google.com/service/update2?cup2hreq=53f725cf03f511fab16f19e789ce64aa1eed72395fc246e9f1100748325002f4&cup2key=7:1132320327 }) to folder:/tmp/KSOutOfProcessFetcher.YH2CjY1tnx/download,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:<*>,Mac,Unseen,"2017-07-02 15:46:41.445 ksfetch[32435/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x1005110b0> { URL: <*> }) to folder:/tmp/KSOutOfProcessFetcher.YH2CjY1tnx/download

### Note:
The template should be constructed as follows:
1. The log message should be split into lines by newlines.
2. Each line should be split into tokens by spaces.
3. Any token that",5.105926513671875
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Note:
The variable element in the input is 'Active'.",1.0691239833831787
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Explanation:
The variable element in the above log message is the state of the location icon. This element is represented by the placeholder '<*>'.",1.761080026626587
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Note:
The response is not unique. There are multiple correct responses.
",1.9679884910583496
CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.,Mac,Unseen,"CCXPCService::<*> Registered for notification callback.

### Input:
CCXPCService::setStreamEventHandler Registered for notification callback.

### Response:
CCXPCService::<*> Registered for notification callback.

### Input:
CCXPCService::setStreamEventHandler Registered for notification callback.

### Response:
CCXPCService::<*> Registered for notification callback.

### Input:
CCXPCService::setStreamEventHandler Registered for notification callback.

### Response:
CCXPCService::<*> Registered for notification callback.

### Input:
CCXPCService::setStreamEventHandler Registered for notification callback",5.160143136978149
"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs

### Explanation:
ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs
ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs
",3.7294681072235107
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>,1.2830982208251953
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,"AppleCamIn::wakeEventHandlerThread
",0.4457254409790039
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Inactive'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Hidden'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Disabled'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should",5.137350559234619
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,Unseen,"PBRequester failed with Error Error Domain=<*> Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=<*> Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalized",5.161597967147827
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Note:
1. The template should be an accurate representation of the log message. 
2. The template should be generalized as much as possible, i.e. the template should not include any unnecessary information. 
3. The template should be as short as possible, i.e. the template should not include any unnecessary placeholder. 
4. The template should be written in English. 
5. The template should be written in lower case. 
6. The template should not include any space. 
7. The template should not include any punctuation",5.146718978881836
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}

",1.5287234783172607
"Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",Mac,Unseen,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.

### Note:
1. The input log message may contain special characters like comma, semicolon, quotation mark, and others. Please, keep the special characters in the template.
2. The input log message may contain extra spaces and line breaks. Please, keep these extra spaces and line breaks in the template.
3. The input log message may contain more than one sentence. Please, construct the template based on the whole log message.
4. The",5.085898399353027
"ARPT: 671856.784669: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18011,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,"ARPT: <*>:<*>: IOPMPowerSource Information: onSleep,  SleepType: <*>,  '<*Connected': <*>, '<*Remaining': <*>,",1.790762186050415
"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>.<*:<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",1.3835439682006836
"ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>

### Input:
ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10

### Response:
ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>

### Input:
ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry",5.1306610107421875
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::<*>,0.357318639755249
"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, <*>, <*>
",1.6261725425720215
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::<*>,0.3174855709075928
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: PowerByCalendarDate setting ignored
",0.48585057258605957
"ARPT: 672922.026642: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs

",1.2357933521270752
"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520783088.4","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, <*>

",1.7005209922790527
"ARPT: 673399.580233: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 13027,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,"ARPT: <*>:<*>: IOPMPowerSource Information: onSleep,  SleepType: <*>,  '<*>': No, '<*>': <*>,


### Input:
ARPT: 673399.580233: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 13027,

### Response:
ARPT: <*>:<*>: IOPMPowerSource Information: onSleep,  SleepType: <*>,  '<*>': No, '<*>':",5.155846834182739
"ARPT: 673493.721766: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>.<*><*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs

### Input:
ARPT: 673493.721766: wl0: MDNS: 0 SRV Recs, 0 TXT Recs

### Response:
ARPT: <*>.<*><*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs

### Input:
ARPT: 673493.721766: wl0: MDNS: 0 SRV Recs,",5.0759406089782715
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,"AppleCamIn::<*>EventHandlerThread

",0.4839000701904297
[11:31:49.593] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[11:31:49.593] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (<*>) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092
",3.055450916290283
[11:34:44.290] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,[11:34:44.290] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,3.018376588821411
[11:58:36.563] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[11:58:36.563] itemasync_CopyProperty signalled err=<*>

### Explanation:
The log message contains a variable element, the error code. This element is replaced with the placeholder '<*>'.
",1.9378137588500977
[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[12:11:47.043] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (<*>) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Response:
The response should be a string.",3.4166250228881836
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>",Mac,Unseen,Unexpected payload found for message <*> dataLen <*>,0.5652847290039062
Internal name did not resolve to internal address!,Internal name did not resolve to internal address!,Mac,Unseen,"Internal name did not resolve to <*>!

### Explanation:
The placeholder '<*>' is used to indicate that a variable element has been extracted and generalized.",1.4209635257720947
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14:14000,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,<*>-[NETClientConnection evaluateCrazyIvan<*>]_block_invoke CI<*> - Hit by torpedo! QQ.<*> tc<*> <*>:<*>,1.592740535736084
"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_13,50,14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:<*>, dest path:<*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/Core",5.160062789916992
