Content,EventTemplate,Dataset,Category,New_Mistral_FT_HPC_3,Inference_time_3
wait  (command 2201),wait (command <*>),HPC,New,wait (command <*>),0.5575950145721436
wait  (command 2199),wait (command <*>),HPC,New,wait (command <*>),0.5571808815002441
boot  (command 2183),boot (command <*>),HPC,New,boot (command <*>),0.5542304515838623
wait  (command 2189),wait (command <*>),HPC,New,wait (command <*>),0.5577001571655273
wait  (command 2302),wait (command <*>),HPC,New,wait (command <*>),0.5600636005401611
wait  (command 2270),wait (command <*>),HPC,New,wait (command <*>),0.5608921051025391
wait  (command 2257),wait (command <*>),HPC,New,wait (command <*>),0.5623974800109863
boot  (command 2257),boot (command <*>),HPC,New,boot (command <*>),0.5554852485656738
boot  (command 2316),boot (command <*>),HPC,New,boot (command <*>),0.5524117946624756
boot  (command 2316),boot (command <*>),HPC,New,boot (command <*>),0.5549647808074951
wait  (command 2322),wait (command <*>),HPC,New,wait (command <*>),0.5520632266998291
wait  (command 2354),wait (command <*>),HPC,New,wait (command <*>),0.5485444068908691
wait  (command 2347),wait (command <*>),HPC,New,wait (command <*>),0.5553398132324219
boot  (command 2368),boot (command <*>),HPC,New,boot (command <*>),0.5513408184051514
boot  (command 2392),boot (command <*>),HPC,New,boot (command <*>),0.558624267578125
boot  (command 2406),boot (command <*>),HPC,New,boot (command <*>),0.5544443130493164
boot  (command 2417),boot (command <*>),HPC,New,boot (command <*>),0.5552494525909424
boot  (command 2423),boot (command <*>),HPC,New,boot (command <*>),0.5538275241851807
wait  (command 2424),wait (command <*>),HPC,New,wait (command <*>),0.5514614582061768
wait  (command 2449),wait (command <*>),HPC,New,wait (command <*>),0.5520298480987549
boot  (command 2464),boot (command <*>),HPC,New,boot (command <*>),0.5527918338775635
wait  (command 2468),wait (command <*>),HPC,New,wait (command <*>),0.569023847579956
boot  (command 2520),boot (command <*>),HPC,New,boot (command <*>),0.5693857669830322
wait  (command 2517),wait (command <*>),HPC,New,wait (command <*>),0.5580525398254395
boot  (command 2517),boot (command <*>),HPC,New,boot (command <*>),0.5759339332580566
wait  (command 2511),wait (command <*>),HPC,New,wait (command <*>),0.5730056762695312
wait  (command 2513),wait (command <*>),HPC,New,wait (command <*>),0.5718655586242676
boot  (command 2514),boot (command <*>),HPC,New,boot (command <*>),0.6216001510620117
wait  (command 2484),wait (command <*>),HPC,New,wait (command <*>),0.5605318546295166
boot  (command 2625),boot (command <*>),HPC,New,boot (command <*>),0.5566902160644531
wait  (command 2607),wait (command <*>),HPC,New,wait (command <*>),0.5532975196838379
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.5558981895446777
boot  (command 2619),boot (command <*>),HPC,New,boot (command <*>),0.5555355548858643
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.5566604137420654
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.5561861991882324
boot  (command 2602),boot (command <*>),HPC,New,boot (command <*>),0.5600273609161377
wait  (command 2582),wait (command <*>),HPC,New,wait (command <*>),0.5566558837890625
boot  (command 2584),boot (command <*>),HPC,New,boot (command <*>),0.5590133666992188
wait  (command 2549),wait (command <*>),HPC,New,wait (command <*>),0.558891773223877
boot  (command 2550),boot (command <*>),HPC,New,boot (command <*>),0.5567665100097656
boot  (command 2548),boot (command <*>),HPC,New,boot (command <*>),0.554934024810791
boot  (command 2538),boot (command <*>),HPC,New,boot (command <*>),0.5556707382202148
wait  (command 2683),wait (command <*>),HPC,New,wait (command <*>),0.55660080909729
boot  (command 2686),boot (command <*>),HPC,New,boot (command <*>),0.5562925338745117
wait  (command 2682),wait (command <*>),HPC,New,wait (command <*>),0.5612373352050781
wait  (command 2763),wait (command <*>),HPC,New,wait (command <*>),0.5603609085083008
wait  (command 2800),wait (command <*>),HPC,New,wait (command <*>),0.5604851245880127
boot  (command 2790),boot (command <*>),HPC,New,boot (command <*>),0.5589606761932373
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.5540461540222168
wait  (command 2823),wait (command <*>),HPC,New,wait (command <*>),0.5567874908447266
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.5556707382202148
wait  (command 2900),wait (command <*>),HPC,New,wait (command <*>),0.5565156936645508
wait  (command 2885),wait (command <*>),HPC,New,wait (command <*>),0.5494253635406494
wait  (command 2909),wait (command <*>),HPC,New,wait (command <*>),0.5595135688781738
boot  (command 2960),boot (command <*>),HPC,New,boot (command <*>),0.5527725219726562
wait  (command 2963),wait (command <*>),HPC,New,wait (command <*>),0.557753324508667
boot  (command 2999),boot (command <*>),HPC,New,boot (command <*>),0.5530712604522705
halt  (command 2992),halt (command <*>),HPC,New,halt (command <*>),0.5525209903717041
wait  (command 3087),wait (command <*>),HPC,New,wait (command <*>),0.5490663051605225
wait  (command 3079),wait (command <*>),HPC,New,wait (command <*>),0.5500729084014893
wait  (command 3078),wait (command <*>),HPC,New,wait (command <*>),0.5535929203033447
wait  (command 3141),wait (command <*>),HPC,New,wait (command <*>),0.5476183891296387
boot  (command 3138),boot (command <*>),HPC,New,boot (command <*>),0.548469066619873
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.5446245670318604
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.5514917373657227
boot  (command 3194),boot (command <*>),HPC,New,boot (command <*>),0.5519773960113525
boot  (command 3320),boot (command <*>),HPC,New,boot (command <*>),0.5570034980773926
boot  (command 3318),boot (command <*>),HPC,New,boot (command <*>),0.5505881309509277
boot  (command 3317),boot (command <*>),HPC,New,boot (command <*>),0.5575740337371826
wait  (command 3319),wait (command <*>),HPC,New,wait (command <*>),0.5492291450500488
wait  (command 3334),wait (command <*>),HPC,New,wait (command <*>),0.5502386093139648
boot  (command 3334),boot (command <*>),HPC,New,boot (command <*>),0.5530221462249756
wait  (command 3412),wait (command <*>),HPC,New,wait (command <*>),0.5542643070220947
boot  (command 3413),boot (command <*>),HPC,New,boot (command <*>),0.5554103851318359
boot  (command 3473),boot (command <*>),HPC,New,boot (command <*>),0.5514163970947266
wait  (command 3523),wait (command <*>),HPC,New,wait (command <*>),0.546579122543335
wait  (command 3525),wait (command <*>),HPC,New,wait (command <*>),0.5456466674804688
wait  (command 3519),wait (command <*>),HPC,New,wait (command <*>),0.5496783256530762
boot  (command 3519),boot (command <*>),HPC,New,boot (command <*>),0.5492568016052246
boot  (command 3512),boot (command <*>),HPC,New,boot (command <*>),0.5565524101257324
boot  (command 3579),boot (command <*>),HPC,New,boot (command <*>),0.5581960678100586
boot  (command 3572),boot (command <*>),HPC,New,boot (command <*>),0.5522785186767578
boot  (command 3580),boot (command <*>),HPC,New,boot (command <*>),0.5539367198944092
wait  (command 3612),wait (command <*>),HPC,New,wait (command <*>),0.5516047477722168
boot  (command 3615),boot (command <*>),HPC,New,boot (command <*>),0.5515055656433105
wait  (command 3609),wait (command <*>),HPC,New,wait (command <*>),0.5506746768951416
boot  (command 3624),boot (command <*>),HPC,New,boot (command <*>),0.5525069236755371
wait  (command 3649),wait (command <*>),HPC,New,wait (command <*>),0.5550382137298584
boot  (command 3639),boot (command <*>),HPC,New,boot (command <*>),0.5539791584014893
wait  (command 3690),wait (command <*>),HPC,New,wait (command <*>),0.5525834560394287
boot  (command 3696),boot (command <*>),HPC,New,boot (command <*>),0.5455598831176758
wait  (command 3698),wait (command <*>),HPC,New,wait (command <*>),0.5543324947357178
wait  (command 3709),wait (command <*>),HPC,New,wait (command <*>),0.5497732162475586
wait  (command 3837),wait (command <*>),HPC,New,wait (command <*>),0.5566623210906982
wait  (command 3847),wait (command <*>),HPC,New,wait (command <*>),0.5472660064697266
boot  (command 3951),boot (command <*>),HPC,New,boot (command <*>),0.5515198707580566
boot  (command 3928),boot (command <*>),HPC,New,boot (command <*>),0.5545494556427002
boot  (command 3939),boot (command <*>),HPC,New,boot (command <*>),0.5502204895019531
boot  (command 3964),boot (command <*>),HPC,New,boot (command <*>),0.552941083908081
wait  (command 3973),wait (command <*>),HPC,New,wait (command <*>),0.5424613952636719
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.5439021587371826
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.5522770881652832
boot  (command 4024),boot (command <*>),HPC,New,boot (command <*>),0.554541826248169
wait  (command 4061),wait (command <*>),HPC,New,wait (command <*>),0.5502462387084961
wait  (command 4110),wait (command <*>),HPC,New,wait (command <*>),0.5543668270111084
boot  (command 4118),boot (command <*>),HPC,New,boot (command <*>),0.551586389541626
wait  (command 4116),wait (command <*>),HPC,New,wait (command <*>),0.5506048202514648
wait  (command 4117),wait (command <*>),HPC,New,wait (command <*>),0.5607984066009521
boot  (command 4109),boot (command <*>),HPC,New,boot (command <*>),0.5505168437957764
wait  (command 4145),wait (command <*>),HPC,New,wait (command <*>),0.5618491172790527
boot  (command 4176),boot (command <*>),HPC,New,boot (command <*>),0.5538880825042725
boot  (command 4170),boot (command <*>),HPC,New,boot (command <*>),0.5537950992584229
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5512688159942627
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5497701168060303
bootGenvmunix  (command 4185),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),0.7974178791046143
boot  (command 4223),boot (command <*>),HPC,New,boot (command <*>),0.5534050464630127
wait  (command 4221),wait (command <*>),HPC,New,wait (command <*>),0.5553905963897705
wait  (command 4219),wait (command <*>),HPC,New,wait (command <*>),0.5506489276885986
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.43122124671936035
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.43190479278564453
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.4321141242980957
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.42867040634155273
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.4290626049041748
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.4310450553894043
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.4312424659729004
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.43038105964660645
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.42791008949279785
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.42998218536376953
Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1739380359649658
Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.186598777770996
Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8608036041259766
Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1543633937835693
Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.157557725906372
Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8532369136810303
Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8587398529052734
Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1685612201690674
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8560068607330322
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7375438213348389
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.733191728591919
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7386798858642578
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7385585308074951
psu failure\ ambient=31,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.747206449508667
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.8100664615631104
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7964043617248535
ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1032750606536865
ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.101759672164917
ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1013567447662354
ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.096226453781128
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.099635362625122
ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0954015254974365
ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1036465167999268
ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0941083431243896
ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1132326126098633
ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1130249500274658
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1105778217315674
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1015172004699707
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0907819271087646
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0971596240997314
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1024529933929443
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.104029655456543
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0985379219055176
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1007273197174072
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0985546112060547
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1090974807739258
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0925371646881104
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0964467525482178
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1024274826049805
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0991945266723633
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.104215145111084
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.099358320236206
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.101189136505127
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0989091396331787
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.100050449371338
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1093661785125732
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.108790636062622
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0981428623199463
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.356368064880371
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt<*>,1.4169323444366455
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,1.1005842685699463
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2383837699890137
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2276551723480225
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2301809787750244
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.243537187576294
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2436785697937012
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2372469902038574
Fan speeds ( 3552 3534 3375 11637 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2352831363677979
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2336792945861816
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2392170429229736
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2377054691314697
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2379696369171143
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.239922046661377
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2404916286468506
Fan speeds ( 3552 3534 3375 4470 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2512433528900146
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2406864166259766
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2321059703826904
