Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_5,Inference_time_5
wait  (command 2468),wait (command <*>),HPC,New,wait  (command <*>),0.49918055534362793
boot  (command 2520),boot (command <*>),HPC,New,boot  (command <*>),0.4930455684661865
wait  (command 2517),wait (command <*>),HPC,New,wait  (command <*>),0.5328912734985352
boot  (command 2517),boot (command <*>),HPC,New,boot  (command <*>),0.5007355213165283
wait  (command 2511),wait (command <*>),HPC,New,,0.4913151264190674
wait  (command 2513),wait (command <*>),HPC,New,wait  (command <*>,0.4351835250854492
boot  (command 2514),boot (command <*>),HPC,New,boot  (command <*>),0.4997258186340332
wait  (command 2484),wait (command <*>),HPC,New,wait  (command <*>),0.49431467056274414
boot  (command 2625),boot (command <*>),HPC,New,boot  (command <*>),0.489652156829834
wait  (command 2607),wait (command <*>),HPC,New,wait  (command <*>),0.49457621574401855
boot  (command 2616),boot (command <*>),HPC,New,boot  (command <*>),0.49176931381225586
boot  (command 2619),boot (command <*>),HPC,New,boot  (command <*>),0.49305009841918945
boot  (command 2616),boot (command <*>),HPC,New,boot  (command <*>),0.49541330337524414
boot  (command 2616),boot (command <*>),HPC,New,boot  (command <*>),0.5040998458862305
boot  (command 2602),boot (command <*>),HPC,New,boot  (command <*>),0.5036382675170898
wait  (command 2582),wait (command <*>),HPC,New,wait  (command <*>),0.5079164505004883
boot  (command 2584),boot (command <*>),HPC,New,boot  (command <*>),0.5005533695220947
wait  (command 2549),wait (command <*>),HPC,New,wait  (command <*>),0.4978599548339844
boot  (command 2550),boot (command <*>),HPC,New,boot  (command <*>),0.5044422149658203
boot  (command 2548),boot (command <*>),HPC,New,boot  (command <*>),0.48859524726867676
boot  (command 2538),boot (command <*>),HPC,New,boot  (command <*>),0.48787498474121094
wait  (command 2683),wait (command <*>),HPC,New,wait  (command <*>),0.4978773593902588
boot  (command 2686),boot (command <*>),HPC,New,boot  (command <*>),0.49887728691101074
wait  (command 2682),wait (command <*>),HPC,New,wait  (command <*>),0.49907493591308594
wait  (command 2763),wait (command <*>),HPC,New,wait  (command <*>,0.4305555820465088
wait  (command 2800),wait (command <*>),HPC,New,wait  (command <*>),0.49343109130859375
boot  (command 2790),boot (command <*>),HPC,New,boot <*> (command <*>),0.49869203567504883
wait  (command 2817),wait (command <*>),HPC,New,wait  (command <*>,0.4433176517486572
wait  (command 2823),wait (command <*>),HPC,New,wait  (command <*>),0.4932270050048828
wait  (command 2817),wait (command <*>),HPC,New,wait  (command <*>),0.4956357479095459
wait  (command 2900),wait (command <*>),HPC,New,wait  (command <*>),0.4945194721221924
wait  (command 2885),wait (command <*>),HPC,New,wait  (command <*>),0.5040583610534668
wait  (command 2909),wait (command <*>),HPC,New,wait  (command <*>),0.4933786392211914
boot  (command 2960),boot (command <*>),HPC,New,boot  (command <*>,0.43561625480651855
wait  (command 2963),wait (command <*>),HPC,New,wait  (command <*>),0.49187517166137695
boot  (command 2999),boot (command <*>),HPC,New,boot  (command <*>),0.4871389865875244
halt  (command 2992),halt (command <*>),HPC,New,halt  (command <*>,0.4349093437194824
wait  (command 3087),wait (command <*>),HPC,New,wait  (command <*>),0.5061507225036621
wait  (command 3079),wait (command <*>),HPC,New,wait  (command <*>),0.5170168876647949
wait  (command 3078),wait (command <*>),HPC,New,wait  (command <*>),0.506737470626831
wait  (command 3141),wait (command <*>),HPC,New,wait  (command <*>),0.49794816970825195
boot  (command 3138),boot (command <*>),HPC,New,boot  (command <*>),0.49559783935546875
boot  (command 3169),boot (command <*>),HPC,New,boot  (command <*>,0.4347236156463623
boot  (command 3169),boot (command <*>),HPC,New,boot  (command <*>),0.4967193603515625
boot  (command 3194),boot (command <*>),HPC,New,boot  (command <*>),0.4905383586883545
boot  (command 3320),boot (command <*>),HPC,New,boot  (command <*>),0.4950737953186035
boot  (command 3318),boot (command <*>),HPC,New,boot <*> (command <*>),0.4937143325805664
boot  (command 3317),boot (command <*>),HPC,New,boot  (command <*>),0.4982738494873047
wait  (command 3319),wait (command <*>),HPC,New,wait  (command <*>),0.49686670303344727
wait  (command 3334),wait (command <*>),HPC,New,wait  (command <*>),0.5138685703277588
boot  (command 3334),boot (command <*>),HPC,New,boot  (command <*>),0.4916496276855469
wait  (command 3412),wait (command <*>),HPC,New,,0.4963364601135254
boot  (command 3413),boot (command <*>),HPC,New,boot  (command <*>),0.4920632839202881
boot  (command 3473),boot (command <*>),HPC,New,boot  (command <*>,0.4315481185913086
wait  (command 3523),wait (command <*>),HPC,New,,0.49434804916381836
wait  (command 3525),wait (command <*>),HPC,New,wait  (command <*>),0.5035197734832764
wait  (command 3519),wait (command <*>),HPC,New,wait  (command <*>),0.49239063262939453
boot  (command 3519),boot (command <*>),HPC,New,boot  (command <*>,0.4355340003967285
boot  (command 3512),boot (command <*>),HPC,New,boot  (command <*>),0.4988083839416504
boot  (command 3579),boot (command <*>),HPC,New,boot  (command <*>),0.5019161701202393
boot  (command 3572),boot (command <*>),HPC,New,boot  (command <*>),0.5024511814117432
boot  (command 3580),boot (command <*>),HPC,New,boot  (command <*>),0.5202231407165527
wait  (command 3612),wait (command <*>),HPC,New,wait  (command <*>),0.5044736862182617
boot  (command 3615),boot (command <*>),HPC,New,boot  (command <*>),0.5070581436157227
wait  (command 3609),wait (command <*>),HPC,New,wait  (command <*>,0.4328124523162842
boot  (command 3624),boot (command <*>),HPC,New,boot  (command <*>),0.49148035049438477
wait  (command 3649),wait (command <*>),HPC,New,wait  (command <*>,0.4331991672515869
boot  (command 3639),boot (command <*>),HPC,New,boot  (command <*>),0.49733924865722656
wait  (command 3690),wait (command <*>),HPC,New,wait  (command <*>),0.5012435913085938
boot  (command 3696),boot (command <*>),HPC,New,boot  (command <*>),0.4913654327392578
wait  (command 3698),wait (command <*>),HPC,New,wait  (command <*>),0.4964325428009033
wait  (command 3709),wait (command <*>),HPC,New,wait  (command <*>),0.49598050117492676
wait  (command 3837),wait (command <*>),HPC,New,wait  (command <*>,0.4387857913970947
wait  (command 3847),wait (command <*>),HPC,New,wait  (command <*>),0.4925870895385742
boot  (command 3951),boot (command <*>),HPC,New,boot  (command <*>),0.5093309879302979
boot  (command 3928),boot (command <*>),HPC,New,boot  (command <*>,0.4569685459136963
boot  (command 3939),boot (command <*>),HPC,New,boot <*> (command <*>),0.5120456218719482
boot  (command 3964),boot (command <*>),HPC,New,boot  (command <*>),0.49839305877685547
wait  (command 3973),wait (command <*>),HPC,New,wait  (command <*>),0.5038852691650391
wait  (command 3981),wait (command <*>),HPC,New,wait  (command <*>),0.49471545219421387
wait  (command 3981),wait (command <*>),HPC,New,wait  (command <*>),0.5183320045471191
boot  (command 4024),boot (command <*>),HPC,New,boot  (command <*>),0.5161972045898438
wait  (command 4061),wait (command <*>),HPC,New,wait  (command <*>),0.5012288093566895
wait  (command 4110),wait (command <*>),HPC,New,wait  (command <*>,0.4432709217071533
boot  (command 4118),boot (command <*>),HPC,New,boot  (command <*>),0.5018155574798584
wait  (command 4116),wait (command <*>),HPC,New,,0.5043270587921143
wait  (command 4117),wait (command <*>),HPC,New,,0.49812912940979004
boot  (command 4109),boot (command <*>),HPC,New,boot  (command <*>,0.43500423431396484
wait  (command 4145),wait (command <*>),HPC,New,wait  (command <*>),0.5570077896118164
boot  (command 4176),boot (command <*>),HPC,New,boot  (command <*>),0.4939446449279785
boot  (command 4170),boot (command <*>),HPC,New,boot  (command <*>),0.4914820194244385
wait  (command 4176),wait (command <*>),HPC,New,wait  (command <*>),0.49913597106933594
wait  (command 4176),wait (command <*>),HPC,New,,0.4942314624786377
bootGenvmunix  (command 4185),bootGenvmunix (command <*>),HPC,New,bootGenvmunix  (command <*>,0.6742708683013916
boot  (command 4223),boot (command <*>),HPC,New,boot  (command <*>,0.4318885803222656
wait  (command 4221),wait (command <*>),HPC,New,wait  (command <*>),0.49223899841308594
wait  (command 4219),wait (command <*>),HPC,New,,0.4969501495361328
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3717308044433594
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.36897754669189453
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3696579933166504
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3713414669036865
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.374544620513916
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37323951721191406
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3722364902496338
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3757472038269043
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37207889556884766
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37541794776916504
Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> child of command <*>,0.6810250282287598
Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,0.9472336769104004
Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.7020397186279297
Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,0.9278116226196289
Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> child of command <*>,0.6857657432556152
Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.6762316226959229
Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.6769211292266846
Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> child of command <*>,0.6860241889953613
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.6765029430389404
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.5603330135345459
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.560612678527832
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.5633492469787598
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure<*> ambient=<*>,0.6372058391571045
psu failure\ ambient=31,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.5581095218658447
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.5667586326599121
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.5533885955810547
ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8633265495300293
ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,1.0225768089294434
ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,1.0442426204681396
ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8929932117462158
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8652811050415039
ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage934,0.9337856769561768
ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0.9933462142944336
ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,0.9882192611694336
ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0.982370138168335
ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8701462745666504
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8616526126861572
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,0.9755654335021973
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8655552864074707
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8748986721038818
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.9390709400177002
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8891634941101074
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8723700046539307
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8543202877044678
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8657617568969727
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0.9916279315948486
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8657171726226807
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0.9757094383239746
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8828561305999756
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8600461483001709
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,0.9206490516662598
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8599193096160889
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,0.9930877685546875
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,1.0263652801513672
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8623089790344238
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8616080284118652
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8530447483062744
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,0.8586792945861816
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface <*>,1.0943794250488281
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node node-162 detected a failed network connection on network <*> via interface <*>,1.2272672653198242
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage<*>,0.9847567081451416
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.8911869525909424
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.8583335876464844
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),0.9337372779846191
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),0.9897544384002686
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.8115403652191162
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.8668975830078125
Fan speeds ( 3552 3534 3375 11637 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.8148386478424072
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.864553689956665
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.8528861999511719
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.8160262107849121
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*>),0.9304487705230713
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>),1.0566554069519043
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*>),0.7936413288116455
Fan speeds ( 3552 3534 3375 4470 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> ),0.7933769226074219
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds (<*> <*> <*> <*> <*> <*> <*> <*>),0.8596367835998535
