Content,EventTemplate,Dataset,Category,Unseen_LLAMA_2S_BGL_3,Inference_time_3,Unseen_LLAMA_2S_BGL_3_TempOnly
generating core.201,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Expected:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.698156356811523,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.1125,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating core.1125) failed: No such file or directory at /10.10.34.20:56374 point [/generating core.1125], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.562614917755127,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating core.1125) failed: No such file or directory at /10.10.34.20:56374 point [/generating core.1125], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.412,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.349785566329956,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.7828,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.7353992462158203,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)"
generating core.5570,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.4902296066284179,"generating core.<*>
"
generating core.8275,generating core.<*>,BGL,Unseen,"Error =, generating core.<*> failed: No such file at <>.<*>:<> point [<>], connect to proxy <>.<*>:<> to renew session (<*>)

",1.9808282852172847,"Error =, generating core.<*> failed: No such file at <>.<*>:<> point [<>], connect to proxy <>.<*>:<> to renew session (<*>)"
generating core.4183,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Template:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.747824430465698,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.6545,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)

### Response:
ciod: In packet from nodes <> and <> (<>:<>),",5.717724323272705,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)"
generating core.4245,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5021562576293945,"generating core.<*>
"
generating core.6884,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)",1.683279275894165,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)"
generating core.6471,generating core.<*>,BGL,Unseen,"Error =, generating core.6471 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.0933480262756348,"Error =, generating core.6471 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.4155,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",3.927024126052856,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
"
generating core.449,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2",5.700355291366577,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.6990,generating core.<*>,BGL,Unseen,"Error =, generating core.6990 failed: No such file at /10.10.34.20:56374 point [generating core.6990], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",2.8010029792785645,"Error =, generating core.6990 failed: No such file at /10.10.34.20:56374 point [generating core.6990], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
"
generating core.4876,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.7580440044403076,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)"
generating core.2218,generating core.<*>,BGL,Unseen,"Error =, generating core.2218 failed: No such file or directory at /10.10.34.20:56374 point [/core.2218], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",2.770268201828003,"Error =, generating core.2218 failed: No such file or directory at /10.10.34.20:56374 point [/core.2218], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)"
generating core.7518,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Explanation:
1. Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

2. The log message contains the following variables:
- <error message>
- <login directory>
- <login server>
- <log file>
- <proxy server>
- <proxy port>

3. The template should be constructed as follows:
Error =",5.74705696105957,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)"
generating core.5854,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5074291229248047,"generating core.<*>
"
generating core.7457,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",3.921670198440552,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)"
generating core.6896,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.370369911193848,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.3488,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.7722492218017578,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
"
generating core.1172,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5131380558013916,"generating core.<*>
"
generating core.2286,generating core.<*>,BGL,Unseen,generating core.<*>,0.4478030204772949,generating core.<*>
generating core.786,generating core.<*>,BGL,Unseen,"generating core.<*>

### Explanation:
The variable element in this log message is the core number, which is represented by the placeholder '<*>'.",1.6015799045562744,generating core.<*>
generating core.2680,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.33886194229126,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.1524,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.341007947921753,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.4937,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.347607135772705,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.6801,generating core.<*>,BGL,Unseen,"Error =, generating core.6801 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Example 1:
Log message: Error =, LOGIN chdir(/home/spelce1/UMT2K",5.681851625442505,"Error =, generating core.6801 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.4368,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",3.9085452556610103,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
"
generating core.851,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.654077053070068,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.1744,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.35187292098999,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.1588,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11",5.638527870178223,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.5307,generating core.<*>,BGL,Unseen,generating core.<*>,0.4573640823364258,generating core.<*>
generating core.7192,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.491788387298584,"generating core.<*>
"
generating core.430,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.681275606155396,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.174,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.36156964302063,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.976,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5090129375457764,"generating core.<*>
"
generating core.1990,generating core.<*>,BGL,Unseen,generating core.1990,0.4896037578582763,generating core.1990
generating core.3638,generating core.<*>,BGL,Unseen,"generating core.3638

### Test Case:
https://www.hackerrank.com/contests/university-of-malaya-technical-2k-2021-qualification-round-1
",2.131942749023437,generating core.3638
generating core.2690,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.766755104064941,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.3804,generating core.<*>,BGL,Unseen,generating core.<*>,0.4567198753356933,generating core.<*>
generating core.418,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)

### Test cases:
```python
import random
import string

def generate_log_message():
    length = random.randint(10, 30)
    log_message = ''
    for i in range(length):
        if i % 2 == 0:
            log_message += random.choice(string.ascii_letters)
        else:
            log_message += random.choice(string.digits)
    return log_message

def generate_test_cases():
    test_cases",5.715525150299072,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)"
generating core.310,generating core.<*>,BGL,Unseen,generating core.<*>,0.465233564376831,generating core.<*>
generating core.2409,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",3.698379039764404,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
"
generating core.4182,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",3.907402753829956,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)"
generating core.8153,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.68189263343811,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST"
generating core.7836,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5162594318389893,"generating core.<*>
"
generating core.2911,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.318113327026367,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.2921,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k",5.722527503967285,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)"
generating core.122,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.330302953720093,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.1973,generating core.<*>,BGL,Unseen,"generating core.1973
",0.5532472133636475,"generating core.1973
"
generating core.4984,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*)

### Output:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd",5.692277669906616,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*)"
generating core.1822,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.345600605010986,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
"
generating core.3265,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.5027825832366943,"generating core.<*>
"
generating core.2599,generating core.<*>,BGL,Unseen,generating core.<*>,0.4448027610778808,generating core.<*>
generating core.1818,generating core.<*>,BGL,Unseen,generating core.<*>,0.4391398429870605,generating core.<*>
generating core.1694,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",3.8873114585876474,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)"
