Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Mac_1,Inference_time_1
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.19910192489624
"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.162146091461182
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.18093204498291
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.211783170700073
PMStats: Hibernate read took 197 ms,PMStats: Hibernate read took <*> ms,Mac,Unseen,"PMStats: <*> took <*> ms

### Input:
PMStats: Hibernate read took 197 ms

### Response:
PMStats: <*> took <*> ms

### Input:
PMStats: Hibernate read took 197 ms

### Response:
PMStats: <*> took <*> ms

### Input:
PMStats: Hibernate read took 197 ms

### Response:
PMStats: <*> took <*> ms

### Input:
PMStats:",5.153836727142334
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.184889793395996
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,"[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: <*>]

### Input:
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]

### Response:
[com.apple.calendar.store.log.caldav.coredav] [Refusing",5.174781084060669
"NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520665636.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520665636.6

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.1916515827178955
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,"Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>

### Input:
Wake reason: RTC (Alarm)

### Response:
Wake reason: <*>",5.173386573791504
"NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520708962.7","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520708962.7

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.204607725143433
"ARPT: 645791.413780: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 156,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.1715428829193115
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.147934913635254
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.173184156417847
"ARPT: 646292.668059: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.2026777267456055
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.145935297012329
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.171600818634033
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.192361116409302
2017-07-02 15:46:41.445 ksfetch[32435/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x1005110b0> { URL: https://tools.google.com/service/update2?cup2hreq=53f725cf03f511fab16f19e789ce64aa1eed72395fc246e9f1100748325002f4&cup2key=7:1132320327 }) to folder:/tmp/KSOutOfProcessFetcher.YH2CjY1tnx/download,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:<*>,Mac,Unseen,2017-07-02 15:46:41.445 <*>[32435/0x7fff79824000] [lvl=2] main() <*> fetching URL (<NSMutableURLRequest: 0x1005110b0> { URL: https://tools.google.com/service/update2?cup2hreq=53f725cf03f511fab16f19e,5.157469034194946
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.1777613162994385
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.160599946975708
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Response:
AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go",5.221318960189819
CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered for notification callback.,Mac,Unseen,"CCXPCService::setStreamEventHandler <*> Registered for notification callback.


### Input:
CCXPCService::setStreamEventHandler Registered for notification callback.

### Response:
CCXPCService::setStreamEventHandler <*> Registered for notification callback.


### Input:
CCXPCService::setStreamEventHandler Registered for notification callback.

### Response:
CCXPCService::setStreamEventHandler <*> Registered for notification callback.


### Input:
CCXPCService::setStreamEventHandler Registered for",5.191692352294922
"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.196417331695557
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Response:
AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go",5.201225996017456
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.160120010375977
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.2102131843566895
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,Unseen,"<*> failed with Error Error Domain=<*> Code=<*> ""<*> appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=<*> Code=<*> ""<*> appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>}}

### Input:
[12:00:00] [12:00:00] [12:00:00] [12:00:00] [12:0",5.188439607620239
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.1583428382873535
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.159865140914917
"Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",Mac,Unseen,"Configuration Notice: ASL Module '<*>' claims selected messages. Those messages may not appear in standard system log files or in the ASL database.

### Input:
Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.

### Response:
Configuration Notice: ASL Module '<*>' claims selected messages. Those messages may not appear in standard system log files or in the ASL database.

### Input:
Configuration Notice: ASL Module """,5.207875967025757
"ARPT: 671856.784669: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18011,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.10404372215271
"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.116619825363159
"ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.137926816940308
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.184407949447632
"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9",5.176245927810669
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.167205333709717
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.174103736877441
"ARPT: 672922.026642: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.170649290084839
"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520783088.4","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520783088.4

### Response:
NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>


### Input:
NETWORK: requ",5.201472997665405
"ARPT: 673399.580233: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 13027,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.178506374359131
"ARPT: 673493.721766: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.226986885070801
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.193767070770264
