Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_4,Inference_time_4
clusterAddMember  (command 1900),clusterAddMember (command <*>),HPC,New,"clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:",5.113821506500244
risBoot  (command 1903),risBoot (command <*>),HPC,New,"risBoot <*>

### Input:
risBoot  (command 1903)  (command 1904)

### Response:
risBoot <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command 1905)

### Response:
risBoot <*> <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command",5.157005786895752
bootGenvmunix  (command 1903),bootGenvmunix (command <*>),HPC,New,"<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmun",5.132078647613525
boot  (command 1911),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.137567043304443
boot  (command 1910),boot (command <*>),HPC,New,"<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:",5.135416030883789
boot  (command 1978),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.15769100189209
boot  (command 1967),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.119626760482788
wait  (command 1975),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command",5.132395267486572
boot  (command 1999),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.183748483657837
halt  (command 1982),halt (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.169186353683472
boot  (command 1981),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.128911018371582
boot  (command 1973),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.108634948730469
wait  (command 1973),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command",5.135739088058472
wait  (command 2057),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command",5.164622068405151
boot  (command 2152),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.125355958938599
wait  (command 2154),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command",5.160694599151611
boot  (command 2141),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1532580852508545
boot  (command 2110),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.147577285766602
boot  (command 2160),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.168802499771118
halt  (command 2221),halt (command <*>),HPC,New,"<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:",5.175996780395508
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.189403057098389
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.1895740032196045
wait  (command 2201),wait (command <*>),HPC,New,"<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:",5.159546613693237
wait  (command 2199),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command",5.155524492263794
boot  (command 2183),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.152357578277588
wait  (command 2189),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command",5.177063226699829
wait  (command 2302),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command",5.152987480163574
wait  (command 2270),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command",5.174229383468628
wait  (command 2257),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command",5.192440986633301
boot  (command 2257),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.129665374755859
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.152311086654663
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.156224489212036
wait  (command 2322),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command",5.1808226108551025
wait  (command 2354),wait (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.164002895355225
wait  (command 2347),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command",5.1897571086883545
boot  (command 2368),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.145710229873657
boot  (command 2392),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.127206563949585
boot  (command 2406),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.227096796035767
boot  (command 2417),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.175680637359619
boot  (command 2423),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.154737234115601
wait  (command 2424),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command",5.109461069107056
wait  (command 2449),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command",5.1951611042022705
boot  (command 2464),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.109286069869995
wait  (command 2468),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command",5.16617751121521
boot  (command 2520),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1997034549713135
wait  (command 2517),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command",5.20235538482666
boot  (command 2517),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.129656791687012
wait  (command 2511),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command",5.174332618713379
wait  (command 2513),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command",5.151699542999268
boot  (command 2514),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.109698534011841
wait  (command 2484),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command",5.1429197788238525
boot  (command 2625),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.133175373077393
wait  (command 2607),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command",5.18819260597229
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1257407665252686
boot  (command 2619),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.191713094711304
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1846044063568115
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.238430500030518
boot  (command 2602),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.132258653640747
wait  (command 2582),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command",5.132781744003296
