Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_5,Inference_time_5
clusterAddMember  (command 1902),clusterAddMember (command <*>),HPC,New,"clusterAddMember <*>


### Input:
clusterAddMember  (command 1902)  (node 10.10.10.10)

### Response:
clusterAddMember <*> <*>


### Input:
clusterAddMember  (command 1902)  (node 10.10.10.10)  (node 10.10.10.11)

### Response:
clusterAddMember <*> <*> <*>",5.173692464828491
clusterAddMember  (command 1900),clusterAddMember (command <*>),HPC,New,"clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:
clusterAddMember <*>


### Input:
clusterAddMember  (command 1900)

### Response:",5.112378358840942
risBoot  (command 1903),risBoot (command <*>),HPC,New,"risBoot <*>

### Input:
risBoot  (command 1903)  (command 1904)

### Response:
risBoot <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command 1905)

### Response:
risBoot <*> <*> <*>

### Input:
risBoot  (command 1903)  (command 1904)  (command",5.141638278961182
bootGenvmunix  (command 1903),bootGenvmunix (command <*>),HPC,New,"<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmunix  (command 1903)

### Response:
<*> (command <*> )


### Input:
bootGenvmun",5.114455938339233
boot  (command 1911),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.111360549926758
boot  (command 1910),boot (command <*>),HPC,New,"<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:
<*> (command <*> )


### Input:
boot  (command 1910)

### Response:",5.118874549865723
boot  (command 1978),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.087580442428589
boot  (command 1967),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.0989460945129395
wait  (command 1975),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command <*> )

### Input:
wait  (command 1975)

### Response:
<*> (command",5.096154451370239
boot  (command 1999),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.109616994857788
halt  (command 1982),halt (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1214759349823
boot  (command 1981),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.162854194641113
boot  (command 1973),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.136157035827637
wait  (command 1973),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command <*> )

### Input:
wait  (command 1973)

### Response:
<*> (command",5.139908075332642
wait  (command 2057),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command <*> )

### Input:
wait  (command 2057)

### Response:
<*> (command",5.137568950653076
boot  (command 2152),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.159438610076904
wait  (command 2154),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command <*> )

### Input:
wait  (command 2154)

### Response:
<*> (command",5.219310760498047
boot  (command 2141),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.114836692810059
boot  (command 2110),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.221282482147217
boot  (command 2160),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.111655235290527
halt  (command 2221),halt (command <*>),HPC,New,"<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:
<*> (command <*> )


### Input:
halt  (command 2221)

### Response:",5.1576220989227295
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.136187314987183
wait  (command 2217),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command <*> )

### Input:
wait  (command 2217)

### Response:
<*> (command",5.195894002914429
wait  (command 2201),wait (command <*>),HPC,New,"<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:
<*> (command <*> )


### Input:
wait  (command 2201)

### Response:",5.09857702255249
wait  (command 2199),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command <*> )

### Input:
wait  (command 2199)

### Response:
<*> (command",5.130051374435425
boot  (command 2183),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.134737730026245
wait  (command 2189),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command <*> )

### Input:
wait  (command 2189)

### Response:
<*> (command",5.084064483642578
wait  (command 2302),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command <*> )

### Input:
wait  (command 2302)

### Response:
<*> (command",5.110464811325073
wait  (command 2270),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command <*> )

### Input:
wait  (command 2270)

### Response:
<*> (command",5.10483717918396
wait  (command 2257),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command <*> )

### Input:
wait  (command 2257)

### Response:
<*> (command",5.099292516708374
boot  (command 2257),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.098884582519531
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.122578859329224
boot  (command 2316),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.082728624343872
wait  (command 2322),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command <*> )

### Input:
wait  (command 2322)

### Response:
<*> (command",5.0936150550842285
wait  (command 2354),wait (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.124229907989502
wait  (command 2347),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command <*> )

### Input:
wait  (command 2347)

### Response:
<*> (command",5.082202196121216
boot  (command 2368),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.120145082473755
boot  (command 2392),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.0921735763549805
boot  (command 2406),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.154611110687256
boot  (command 2417),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.153004169464111
boot  (command 2423),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.157955884933472
wait  (command 2424),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command <*> )

### Input:
wait  (command 2424)

### Response:
<*> (command",5.1264729499816895
wait  (command 2449),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command <*> )

### Input:
wait  (command 2449)

### Response:
<*> (command",5.201608180999756
boot  (command 2464),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.121973752975464
wait  (command 2468),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command <*> )

### Input:
wait  (command 2468)

### Response:
<*> (command",5.136555194854736
boot  (command 2520),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.160148859024048
wait  (command 2517),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command <*> )

### Input:
wait  (command 2517)

### Response:
<*> (command",5.123797416687012
boot  (command 2517),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.204552888870239
wait  (command 2511),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command <*> )

### Input:
wait  (command 2511)

### Response:
<*> (command",5.116263389587402
wait  (command 2513),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command <*> )

### Input:
wait  (command 2513)

### Response:
<*> (command",5.165838956832886
boot  (command 2514),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.1126251220703125
wait  (command 2484),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command <*> )

### Input:
wait  (command 2484)

### Response:
<*> (command",5.167403697967529
boot  (command 2625),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.098251581192017
wait  (command 2607),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command <*> )

### Input:
wait  (command 2607)

### Response:
<*> (command",5.163160085678101
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.166635036468506
boot  (command 2619),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.152504205703735
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.2118871212005615
boot  (command 2616),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.119506120681763
boot  (command 2602),boot (command <*>),HPC,New,<*> (<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.184520959854126
wait  (command 2582),wait (command <*>),HPC,New,"<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command <*> )

### Input:
wait  (command 2582)

### Response:
<*> (command",5.112490177154541
