Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_OpenStack_3,Inference_time_3,Unseen_Mistral_2S_OpenStack_3_TempOnly
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.387993812561035,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.060185194015503,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.353562831878662,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
"10.11.21.122,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2451560","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,GET /openstack/2012-08-10/meta_data.json HTTP/1.1 status: <*> len: <*> time: <*>,1.849827527999878,GET /openstack/2012-08-10/meta_data.json HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008290","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /openstack/2013-10-17 HTTP/1.1 status: 200 len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

1. The IP address of the client: 10.11.21.122
2. The IP address of the server: 10.11.10.1
3. The HTTP request method: GET
4. The requested URL: /open",5.333736181259155,GET /openstack/2013-10-17 HTTP/1.1 status: 200 len: <*> time: <*>
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2197890","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /openstack/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

1. The IP address of the client: 10.11.21.122
2. The IP address of the server: 10.11.10.1
3. The HTTP request method: GET
4. The requested URL: /openstack/2013-10-",5.3212103843688965,GET /openstack/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2368760","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /openstack/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

1. The IP address of the client: 10.11.21.122
2. The IP address of the server: 10.11.10.1
3. The HTTP request method: GET
4. The requested URL: /openstack/2013-10",5.338458061218262,"GET /openstack/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010660","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,GET /openstack/2013-10-17/user_data HTTP/1.1 status: <*> len: <*> time: <*>,1.766800880432129,GET /openstack/2013-10-17/user_data HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2658210","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.302722215652466,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2349129","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /openstack/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.21.122
- The IP address of the server: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /openstack/2013-10-17/meta",5.332401752471924,GET /openstack/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2161739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.311719655990601,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1072969","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail",5.327609539031982,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.288547515869141,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.385622501373291,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.309521675109863,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The input log message is a network packet capture log. The log message contains information about the packet, including the source and destination IP addresses, the HTTP request method, the HTTP request URL, the HTTP response status code, the HTTP response length, and the HTTP response time.

The extracted template is a generalized version of the log message",5.331099033355713,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.357282638549805,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.304916143417358,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail",5.336535930633545,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail",5.314573764801025,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input log message is a web server log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/",5.363935947418213,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input log message is a web server log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/",5.31359338760376,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.309265851974487,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input log message is a web server log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/",5.285134792327881,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.30706524848938,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.333422183990479,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>

### Explanation:
The input log message is a web server log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request method: GET
- The requested URL: /v2/54fadb412c4e40cdbaed9335e4c35a9e/",5.327020406723023,GET /v2/<*> HTTP/1.1 status: <*> len: <*> time: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.346570491790772,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.3337082862854,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.353968143463135,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Explanation:
The input is a log message. The log message contains the following information:

- The IP address of the client: 10.11.10.1
- The HTTP request: GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1
-",5.350313901901245,"GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
