Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_BGL_3,Inference_time_3
generating core.2286,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9033334255218506
generating core.786,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.1317620277404785
generating core.2680,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8980958461761475
generating core.1524,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.067108631134033
generating core.4937,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents the",5.145934820175171
generating core.6801,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.094607591629028
generating core.4368,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.122858762741089
generating core.851,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents the",5.068658828735352
generating core.1744,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.089465618133545
generating core.1588,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.125082969665527
generating core.5307,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents the",5.061957836151123
generating core.7192,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.128052234649658
generating core.430,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.0746214389801025
generating core.174,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.142992973327637
generating core.976,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.089311599731445
generating core.1990,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.134023189544678
generating core.3638,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.087267160415649
generating core.2690,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9073641300201416
generating core.3804,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9069838523864746
generating core.418,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.14859676361084
generating core.310,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.078798055648804
generating core.2409,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.135772228240967
generating core.4182,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.060319423675537
generating core.8153,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.122587442398071
generating core.7836,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents the",5.074967622756958
generating core.2911,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.096775770187378
generating core.2921,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.0884480476379395
generating core.122,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.083835601806641
generating core.1973,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.130030393600464
generating core.4984,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9098565578460693
generating core.1822,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.061095237731934
generating core.3265,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'. The template represents the",5.143496036529541
generating core.2599,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.8963162899017334
generating core.1818,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.079780340194702
generating core.1694,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.102719306945801
generating core.3401,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.053209543228149
generating core.25350,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.12853217124939
generating core.1820,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.047897577285767
generating core.254,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.07583475112915
generating core.1887,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.028848648071289
generating core.8280,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.113717079162598
generating core.12357,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.085142374038696
ciod: Message code 0 is not 51 or 4294967295,ciod: Message code <*> is not <*> or <*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b",5.084776163101196
generating core.2522,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.93174147605896
generating core.1711,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code received in the packet.
- Softheader: The softheader information in the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example",5.082870960235596
generating core.2332,generating core.<*>,BGL,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",1.9025654792785645
