Content,EventTemplate,Dataset,Category,Unseen_LLAMA_FT_BGL_2,Inference_time_2
generating core.42,generating core.<*>,BGL,Unseen,generating core.<*>,0.4775581359863281
total of 1 ddr error(s) detected and corrected,total of <*> ddr error(s) detected and corrected,BGL,Unseen,total of <*> ddr error(s) detected and corrected,0.8583176136016846
generating core.145,generating core.<*>,BGL,Unseen,generating core.<*>,0.4771595001220703
generating core.1978,generating core.<*>,BGL,Unseen,generating core.<*>,0.4807257652282715
generating core.2040,generating core.<*>,BGL,Unseen,generating core.<*>,0.4806036949157715
generating core.15,generating core.<*>,BGL,Unseen,generating core.<*>,0.47924208641052246
generating core.16218,generating core.<*>,BGL,Unseen,generating <*>,0.3533928394317627
generating core.8531,generating core.<*>,BGL,Unseen,generating core.<*>,0.4780580997467041
generating core.2961,generating core.<*>,BGL,Unseen,generating core.<*>,0.48681163787841797
generating core.15966,generating core.<*>,BGL,Unseen,generating core.<*>,0.47814297676086426
generating core.42,generating core.<*>,BGL,Unseen,generating core.<*>,0.48407411575317383
generating core.93,generating core.<*>,BGL,Unseen,generating core.<*>,0.4800074100494385
generating core.2605,generating core.<*>,BGL,Unseen,generating core.<*>,0.48292112350463867
generating core.6037,generating core.<*>,BGL,Unseen,generating core.<*>,0.4786217212677002
generating core.886,generating core.<*>,BGL,Unseen,generating core.<*>,0.4968545436859131
generating core.3053,generating core.<*>,BGL,Unseen,generating core.<*>,0.4823002815246582
generating core.2790,generating core.<*>,BGL,Unseen,generating core.<*>,0.48242998123168945
generating core.1488,generating core.<*>,BGL,Unseen,generating core.<*>,0.480745792388916
generating core.2186,generating core.<*>,BGL,Unseen,generating core.<*>,0.4933764934539795
generating core.978,generating core.<*>,BGL,Unseen,generating core.<*>,0.48102378845214844
generating core.2808,generating core.<*>,BGL,Unseen,generating core.<*>,0.5005612373352051
generating core.2486,generating core.<*>,BGL,Unseen,generating core.<*>,0.4887208938598633
generating core.334,generating core.<*>,BGL,Unseen,generating core.<*>,0.5047743320465088
generating core.5401,generating core.<*>,BGL,Unseen,generating core.<*>,0.485764741897583
generating core.14418,generating core.<*>,BGL,Unseen,generating core.<*>,0.48033690452575684
generating core.2558,generating core.<*>,BGL,Unseen,generating core.<*>,0.47786903381347656
generating core.9785,generating core.<*>,BGL,Unseen,generating core.<*>,0.48026061058044434
generating core.4614,generating core.<*>,BGL,Unseen,generating core.<*>,0.4788227081298828
generating core.7615,generating core.<*>,BGL,Unseen,generating core.<*>,0.4824094772338867
generating core.15935,generating core.<*>,BGL,Unseen,generating core.<*>,0.48274898529052734
generating core.8089,generating core.<*>,BGL,Unseen,generating core.<*>,0.48486948013305664
generating core.4660,generating core.<*>,BGL,Unseen,generating core.<*>,0.4855771064758301
generating core.721,generating core.<*>,BGL,Unseen,generating core.<*>,0.4828481674194336
generating core.5287,generating core.<*>,BGL,Unseen,generating core.<*>,0.4847569465637207
generating core.783,generating core.<*>,BGL,Unseen,generating core.<*>,0.48685288429260254
generating core.24721,generating core.<*>,BGL,Unseen,generating core.<*>,0.4936847686767578
generating core.4184,generating core.<*>,BGL,Unseen,generating <*>,0.35334134101867676
generating core.58109,generating core.<*>,BGL,Unseen,generating core.<*>,0.48636460304260254
generating core.9881,generating core.<*>,BGL,Unseen,generating core.<*>,0.4850013256072998
generating core.19579,generating core.<*>,BGL,Unseen,generating <*>,0.36261987686157227
generating core.4501,generating core.<*>,BGL,Unseen,generating core.<*>,0.4804086685180664
generating core.50230,generating core.<*>,BGL,Unseen,generating core.<*>,0.4753561019897461
generating core.62516,generating core.<*>,BGL,Unseen,generating core.<*>,0.48581862449645996
generating core.27921,generating core.<*>,BGL,Unseen,generating core.<*>,0.5023412704467773
generating core.16830,generating core.<*>,BGL,Unseen,generating core.<*>,0.4907569885253906
generating core.9369,generating core.<*>,BGL,Unseen,generating core.<*>,0.4816286563873291
generating core.10140,generating core.<*>,BGL,Unseen,generating core.<*>,0.480588436126709
generating core.37749,generating core.<*>,BGL,Unseen,generating core.<*>,0.48904848098754883
generating core.9654,generating core.<*>,BGL,Unseen,generating core.<*>,0.47890400886535645
generating core.56155,generating core.<*>,BGL,Unseen,generating core.<*>,0.4826962947845459
generating core.40250,generating core.<*>,BGL,Unseen,generating core.<*>,0.48534631729125977
generating core.45353,generating core.<*>,BGL,Unseen,generating core.<*>,0.4790661334991455
generating core.9578,generating core.<*>,BGL,Unseen,generating core.<*>,0.5083084106445312
generating core.14856,generating core.<*>,BGL,Unseen,generating core.<*>,0.4788036346435547
generating core.62468,generating core.<*>,BGL,Unseen,generating core.<*>,0.47815680503845215
generating core.38415,generating core.<*>,BGL,Unseen,generating core.<*>,0.48003244400024414
generating core.39138,generating core.<*>,BGL,Unseen,generating core.<*>,0.48948049545288086
generating core.10394,generating core.<*>,BGL,Unseen,generating core.<*>,0.48987817764282227
generating core.41347,generating core.<*>,BGL,Unseen,generating core.<*>,0.48143649101257324
generating core.7619,generating core.<*>,BGL,Unseen,generating core.<*>,0.47953104972839355
generating core.54486,generating core.<*>,BGL,Unseen,generating core.<*>,0.4942805767059326
generating core.22421,generating core.<*>,BGL,Unseen,generating core.<*>,0.4762728214263916
generating core.18261,generating core.<*>,BGL,Unseen,generating core.<*>,0.49457359313964844
generating core.58616,generating core.<*>,BGL,Unseen,generating core.<*>,0.4964127540588379
generating core.47736,generating core.<*>,BGL,Unseen,generating core.<*>,0.4799528121948242
generating core.25048,generating core.<*>,BGL,Unseen,generating <*>,0.3497328758239746
generating core.58777,generating core.<*>,BGL,Unseen,generating core.<*>,0.49867916107177734
generating core.49137,generating core.<*>,BGL,Unseen,generating core.<*>,0.4807579517364502
generating core.42553,generating core.<*>,BGL,Unseen,generating core.<*>,0.4946768283843994
generating core.2109,generating core.<*>,BGL,Unseen,generating core.<*>,0.4814784526824951
generating core.718,generating core.<*>,BGL,Unseen,generating core.<*>,0.48483943939208984
generating core.10752,generating core.<*>,BGL,Unseen,generating core.<*>,0.47803258895874023
generating core.323,generating core.<*>,BGL,Unseen,generating core.<*>,0.4817945957183838
generating core.21112,generating core.<*>,BGL,Unseen,generating core.<*>,0.4818856716156006
generating core.28370,generating core.<*>,BGL,Unseen,generating core.<*>,0.48456478118896484
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,BGL,Unseen,program interrupt: privileged instruction...<*>,0.6660792827606201
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.8558096885681152
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,BGL,Unseen,data store interrupt caused by icbi.........<*>,0.8288683891296387
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,BGL,Unseen,data store interrupt caused by icbi.........<*>,0.8251914978027344
generating core.14700,generating core.<*>,BGL,Unseen,generating core.<*>,0.47930026054382324
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,BGL,Unseen,program interrupt: privileged instruction...<*>,0.6636595726013184
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.8595683574676514
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.859046459197998
generating core.1786,generating core.<*>,BGL,Unseen,generating core.<*>,0.4828054904937744
generating core.26918,generating core.<*>,BGL,Unseen,generating core.<*>,0.4795877933502197
generating core.10125,generating core.<*>,BGL,Unseen,generating core.<*>,0.4861133098602295
generating core.4230,generating core.<*>,BGL,Unseen,generating core.<*>,0.48251962661743164
generating core.179,generating core.<*>,BGL,Unseen,generating core.<*>,0.48058629035949707
generating core.1177,generating core.<*>,BGL,Unseen,generating core.<*>,0.4832782745361328
generating core.32693,generating core.<*>,BGL,Unseen,generating core.<*>,0.5001168251037598
generating core.7151,generating core.<*>,BGL,Unseen,generating core.<*>,0.4768824577331543
generating core.7023,generating core.<*>,BGL,Unseen,generating core.<*>,0.4769430160522461
generating core.29308,generating core.<*>,BGL,Unseen,generating core.<*>,0.4775879383087158
generating core.2586,generating core.<*>,BGL,Unseen,generating core.<*>,0.48743724822998047
generating core.6040,generating core.<*>,BGL,Unseen,generating core.<*>,0.47786688804626465
generating core.16904,generating core.<*>,BGL,Unseen,generating core.<*>,0.4787743091583252
generating core.26186,generating core.<*>,BGL,Unseen,generating core.<*>,0.47619152069091797
generating core.26156,generating core.<*>,BGL,Unseen,generating core.<*>,0.4721999168395996
generating core.2112,generating core.<*>,BGL,Unseen,generating core.<*>,0.4786498546600342
generating core.23659,generating core.<*>,BGL,Unseen,generating core.<*>,0.48418307304382324
generating core.1605,generating core.<*>,BGL,Unseen,generating core.<*>,0.47675180435180664
generating core.16483,generating core.<*>,BGL,Unseen,generating core.<*>,0.5033791065216064
generating core.257,generating core.<*>,BGL,Unseen,generating core.<*>,0.4798927307128906
generating core.18751,generating core.<*>,BGL,Unseen,generating <*>,0.35280513763427734
generating core.22783,generating core.<*>,BGL,Unseen,generating core.<*>,0.4784085750579834
generating core.8021,generating core.<*>,BGL,Unseen,generating core.<*>,0.48239994049072266
generating core.10734,generating core.<*>,BGL,Unseen,generating core.<*>,0.4793813228607178
generating core.3613,generating core.<*>,BGL,Unseen,generating core.<*>,0.494844913482666
generating core.1916,generating core.<*>,BGL,Unseen,generating core.<*>,0.47716212272644043
generating core.4246,generating core.<*>,BGL,Unseen,generating core.<*>,0.48280978202819824
generating core.7777,generating core.<*>,BGL,Unseen,generating core.<*>,0.488466739654541
generating core.5935,generating core.<*>,BGL,Unseen,generating core.<*>,0.4835164546966553
generating core.8691,generating core.<*>,BGL,Unseen,generating core.<*>,0.4798462390899658
generating core.5512,generating core.<*>,BGL,Unseen,generating core.<*>,0.47919654846191406
generating core.1123,generating core.<*>,BGL,Unseen,generating core.<*>,0.4827871322631836
generating core.1641,generating core.<*>,BGL,Unseen,generating core.<*>,0.47890543937683105
generating core.1165,generating core.<*>,BGL,Unseen,generating core.<*>,0.48941755294799805
generating core.23615,generating core.<*>,BGL,Unseen,generating core.<*>,0.47933363914489746
generating core.865,generating core.<*>,BGL,Unseen,generating core.<*>,0.4900085926055908
generating core.1626,generating core.<*>,BGL,Unseen,generating core.<*>,0.4820268154144287
generating core.16594,generating core.<*>,BGL,Unseen,generating core.<*>,0.48507213592529297
generating core.30586,generating core.<*>,BGL,Unseen,generating core.<*>,0.4900541305541992
generating core.18540,generating core.<*>,BGL,Unseen,generating core.<*>,0.4915151596069336
generating core.9825,generating core.<*>,BGL,Unseen,generating core.<*>,0.48475193977355957
generating core.6698,generating core.<*>,BGL,Unseen,generating core.<*>,0.489621639251709
generating core.4525,generating core.<*>,BGL,Unseen,generating core.<*>,0.4819467067718506
generating core.28084,generating core.<*>,BGL,Unseen,generating core.<*>,0.4888463020324707
generating core.6028,generating core.<*>,BGL,Unseen,generating <*>,0.35451388359069824
generating core.536,generating core.<*>,BGL,Unseen,generating core.<*>,0.48340678215026855
generating core.15655,generating core.<*>,BGL,Unseen,generating core.<*>,0.49160313606262207
generating core.8628,generating core.<*>,BGL,Unseen,generating core.<*>,0.49607157707214355
generating core.12122,generating core.<*>,BGL,Unseen,generating core.<*>,0.4828658103942871
generating core.2210,generating core.<*>,BGL,Unseen,generating core.<*>,0.48387789726257324
generating core.10312,generating core.<*>,BGL,Unseen,generating core.<*>,0.4880239963531494
generating core.228,generating core.<*>,BGL,Unseen,generating core.<*>,0.4875481128692627
generating core.332,generating core.<*>,BGL,Unseen,generating core.<*>,0.4888162612915039
generating core.15740,generating core.<*>,BGL,Unseen,generating core.<*>,0.4914848804473877
generating core.3389,generating core.<*>,BGL,Unseen,generating core.<*>,0.48050665855407715
Can not get assembly information for node card,Can not get assembly information for node card,BGL,Unseen,Can not get assembly information for node card,0.693657398223877
generating core.1114,generating core.<*>,BGL,Unseen,generating core.<*>,0.47867250442504883
generating core.848,generating core.<*>,BGL,Unseen,generating core.<*>,0.48067522048950195
generating core.2117,generating core.<*>,BGL,Unseen,generating core.<*>,0.4813249111175537
generating core.3293,generating core.<*>,BGL,Unseen,generating <*>,0.36276769638061523
generating core.1351,generating core.<*>,BGL,Unseen,generating core.<*>,0.47710585594177246
generating core.17222,generating core.<*>,BGL,Unseen,generating core.<*>,0.47391462326049805
generating core.20392,generating core.<*>,BGL,Unseen,generating core.<*>,0.48240017890930176
generating core.31006,generating core.<*>,BGL,Unseen,generating core.<*>,0.4753589630126953
generating core.20088,generating core.<*>,BGL,Unseen,generating core.<*>,0.48154163360595703
generating core.26993,generating core.<*>,BGL,Unseen,generating <*>,0.3543858528137207
generating core.20954,generating core.<*>,BGL,Unseen,generating core.<*>,0.48316168785095215
generating core.6139,generating core.<*>,BGL,Unseen,generating core.<*>,0.49866509437561035
generating core.10185,generating core.<*>,BGL,Unseen,generating core.<*>,0.49698352813720703
generating core.13776,generating core.<*>,BGL,Unseen,generating core.<*>,0.48631811141967773
generating core.19596,generating core.<*>,BGL,Unseen,generating core.<*>,0.48471975326538086
generating core.15557,generating core.<*>,BGL,Unseen,generating core.<*>,0.48505330085754395
generating core.4193,generating core.<*>,BGL,Unseen,generating core.<*>,0.4847414493560791
generating core.7539,generating core.<*>,BGL,Unseen,generating core.<*>,0.4852712154388428
generating core.22024,generating core.<*>,BGL,Unseen,generating core.<*>,0.4891517162322998
generating core.22905,generating core.<*>,BGL,Unseen,generating core.<*>,0.48351311683654785
generating core.24671,generating core.<*>,BGL,Unseen,generating core.<*>,0.49706339836120605
generating core.17853,generating core.<*>,BGL,Unseen,generating core.<*>,0.4916422367095947
generating core.25568,generating core.<*>,BGL,Unseen,generating core.<*>,0.4937937259674072
generating core.23080,generating core.<*>,BGL,Unseen,generating core.<*>,0.4837455749511719
generating core.9739,generating core.<*>,BGL,Unseen,generating core.<*>,0.48813939094543457
generating core.7187,generating core.<*>,BGL,Unseen,generating core.<*>,0.48951125144958496
generating core.23438,generating core.<*>,BGL,Unseen,generating core.<*>,0.5067636966705322
generating core.7881,generating core.<*>,BGL,Unseen,generating core.<*>,0.4876725673675537
generating core.9778,generating core.<*>,BGL,Unseen,generating <*>,0.36229968070983887
generating core.7915,generating core.<*>,BGL,Unseen,generating core.<*>,0.4872119426727295
generating core.3006,generating core.<*>,BGL,Unseen,generating core.<*>,0.489382266998291
generating core.14627,generating core.<*>,BGL,Unseen,generating core.<*>,0.49054408073425293
generating core.2348,generating core.<*>,BGL,Unseen,generating core.<*>,0.4861409664154053
generating core.226,generating core.<*>,BGL,Unseen,generating core.<*>,0.48737502098083496
generating core.1219,generating core.<*>,BGL,Unseen,generating core.<*>,0.4859588146209717
generating core.8877,generating core.<*>,BGL,Unseen,generating core.<*>,0.48595142364501953
generating core.13558,generating core.<*>,BGL,Unseen,generating core.<*>,0.489307165145874
generating core.404,generating core.<*>,BGL,Unseen,generating core.<*>,0.48752307891845703
generating core.631,generating core.<*>,BGL,Unseen,generating core.<*>,0.48831725120544434
generating core.998,generating core.<*>,BGL,Unseen,generating core.<*>,0.4862658977508545
generating core.1129,generating core.<*>,BGL,Unseen,generating core.<*>,0.48796653747558594
generating core.424,generating core.<*>,BGL,Unseen,generating core.<*>,0.49770569801330566
generating core.1213,generating core.<*>,BGL,Unseen,generating core.<*>,0.4916532039642334
generating core.1433,generating core.<*>,BGL,Unseen,generating core.<*>,0.4931824207305908
generating core.2950,generating core.<*>,BGL,Unseen,generating core.<*>,0.48744702339172363
generating core.319,generating core.<*>,BGL,Unseen,generating core.<*>,0.49242687225341797
generating core.303,generating core.<*>,BGL,Unseen,generating core.<*>,0.4886019229888916
generating core.1998,generating core.<*>,BGL,Unseen,generating core.<*>,0.4866597652435303
generating core.841,generating core.<*>,BGL,Unseen,generating core.<*>,0.48559069633483887
generating core.815,generating core.<*>,BGL,Unseen,generating core.<*>,0.48827266693115234
generating core.57762,generating core.<*>,BGL,Unseen,generating core.<*>,0.48505735397338867
generating core.3436,generating core.<*>,BGL,Unseen,generating core.<*>,0.4864964485168457
generating core.4592,generating core.<*>,BGL,Unseen,generating core.<*>,0.49039125442504883
generating core.149,generating core.<*>,BGL,Unseen,generating core.<*>,0.4900844097137451
generating core.62507,generating core.<*>,BGL,Unseen,generating core.<*>,0.485978364944458
generating core.1807,generating core.<*>,BGL,Unseen,generating core.<*>,0.48721766471862793
generating core.9652,generating core.<*>,BGL,Unseen,generating core.<*>,0.4886045455932617
generating core.11154,generating core.<*>,BGL,Unseen,generating core.<*>,0.49847841262817383
generating core.7571,generating core.<*>,BGL,Unseen,generating core.<*>,0.4852173328399658
generating core.12364,generating core.<*>,BGL,Unseen,generating core.<*>,0.48589372634887695
generating core.13817,generating core.<*>,BGL,Unseen,generating core.<*>,0.485607385635376
generating core.14349,generating core.<*>,BGL,Unseen,generating core.<*>,0.48421740531921387
generating core.8897,generating core.<*>,BGL,Unseen,generating core.<*>,0.48101353645324707
generating core.7946,generating core.<*>,BGL,Unseen,generating core.<*>,0.4815034866333008
generating core.10299,generating core.<*>,BGL,Unseen,generating core.<*>,0.4876549243927002
generating core.9949,generating core.<*>,BGL,Unseen,generating core.<*>,0.4842705726623535
generating core.12012,generating core.<*>,BGL,Unseen,generating core.<*>,0.49773406982421875
generating core.9051,generating core.<*>,BGL,Unseen,generating core.<*>,0.5028097629547119
generating core.7752,generating core.<*>,BGL,Unseen,generating core.<*>,0.48390769958496094
generating core.10793,generating core.<*>,BGL,Unseen,generating core.<*>,0.4872748851776123
generating core.24671,generating core.<*>,BGL,Unseen,generating core.<*>,0.4847733974456787
generating core.40979,generating core.<*>,BGL,Unseen,generating core.<*>,0.4855775833129883
generating core.18129,generating core.<*>,BGL,Unseen,generating core.<*>,0.4836578369140625
generating core.47738,generating core.<*>,BGL,Unseen,generating core.<*>,0.48885416984558105
generating core.42109,generating core.<*>,BGL,Unseen,generating core.<*>,0.485734224319458
generating core.6682,generating core.<*>,BGL,Unseen,generating core.<*>,0.4864990711212158
generating core.7672,generating core.<*>,BGL,Unseen,generating core.<*>,0.486950159072876
generating core.47122,generating core.<*>,BGL,Unseen,generating core.<*>,0.4864485263824463
generating core.17493,generating core.<*>,BGL,Unseen,generating core.<*>,0.48938941955566406
generating core.23664,generating core.<*>,BGL,Unseen,generating <*>,0.3573031425476074
generating core.19296,generating core.<*>,BGL,Unseen,generating core.<*>,0.4859633445739746
generating core.6553,generating core.<*>,BGL,Unseen,generating core.<*>,0.4847400188446045
generating core.56320,generating core.<*>,BGL,Unseen,generating core.<*>,0.4857757091522217
generating core.3824,generating core.<*>,BGL,Unseen,generating core.<*>,0.4863884449005127
generating core.5781,generating core.<*>,BGL,Unseen,generating core.<*>,0.48679232597351074
generating core.55191,generating core.<*>,BGL,Unseen,generating core.<*>,0.4859037399291992
generating core.38077,generating core.<*>,BGL,Unseen,generating core.<*>,0.4880366325378418
generating core.41557,generating core.<*>,BGL,Unseen,generating core.<*>,0.48355603218078613
generating core.36539,generating core.<*>,BGL,Unseen,generating core.<*>,0.49326157569885254
generating core.51900,generating core.<*>,BGL,Unseen,generating core.<*>,0.4860548973083496
generating core.33018,generating core.<*>,BGL,Unseen,generating core.<*>,0.5084476470947266
