Content,EventTemplate,Dataset,Category,Unseen_Mistral_FT_BGL_2,Inference_time_2
generating core.145,generating core.<*>,BGL,Unseen,generating core.<*>,0.4674656391143799
generating core.1978,generating core.<*>,BGL,Unseen,generating core.<*>,0.47947263717651367
generating core.2040,generating core.<*>,BGL,Unseen,generating core.<*>,0.4545309543609619
generating core.15,generating core.<*>,BGL,Unseen,generating core.<*>,0.45903491973876953
generating core.16218,generating core.<*>,BGL,Unseen,generating core.<*>,0.4646155834197998
generating core.8531,generating core.<*>,BGL,Unseen,generating core.<*>,0.45754122734069824
generating core.2961,generating core.<*>,BGL,Unseen,generating core.<*>,0.45478248596191406
generating core.15966,generating core.<*>,BGL,Unseen,generating core.<*>,0.45334339141845703
generating core.42,generating core.<*>,BGL,Unseen,generating core.<*>,0.46280932426452637
generating core.93,generating core.<*>,BGL,Unseen,generating core.<*>,0.44707369804382324
generating core.2605,generating core.<*>,BGL,Unseen,generating core.<*>,0.44985318183898926
generating core.6037,generating core.<*>,BGL,Unseen,generating core.<*>,0.44759225845336914
generating core.886,generating core.<*>,BGL,Unseen,generating core.<*>,0.4631352424621582
generating core.3053,generating core.<*>,BGL,Unseen,generating core.<*>,0.45174145698547363
generating core.2790,generating core.<*>,BGL,Unseen,generating core.<*>,0.45516180992126465
generating core.1488,generating core.<*>,BGL,Unseen,generating core.<*>,0.4544515609741211
generating core.2186,generating core.<*>,BGL,Unseen,generating core.<*>,0.452742338180542
generating core.978,generating core.<*>,BGL,Unseen,generating core.<*>,0.44963979721069336
generating core.2808,generating core.<*>,BGL,Unseen,generating core.<*>,0.4500083923339844
generating core.2486,generating core.<*>,BGL,Unseen,generating core.<*>,0.45443010330200195
generating core.334,generating core.<*>,BGL,Unseen,generating core.<*>,0.45232319831848145
generating core.5401,generating core.<*>,BGL,Unseen,generating core.<*>,0.45351600646972656
generating core.14418,generating core.<*>,BGL,Unseen,generating core.<*>,0.4550657272338867
generating core.2558,generating core.<*>,BGL,Unseen,generating core.<*>,0.4588449001312256
generating core.9785,generating core.<*>,BGL,Unseen,generating core.<*>,0.4588441848754883
generating core.4614,generating core.<*>,BGL,Unseen,generating core.<*>,0.46390199661254883
generating core.7615,generating core.<*>,BGL,Unseen,generating core.<*>,0.44684338569641113
generating core.15935,generating core.<*>,BGL,Unseen,generating core.<*>,0.44653916358947754
generating core.8089,generating core.<*>,BGL,Unseen,generating core.<*>,0.44805335998535156
generating core.4660,generating core.<*>,BGL,Unseen,generating core.<*>,0.4446122646331787
generating core.721,generating core.<*>,BGL,Unseen,generating core.<*>,0.456148624420166
generating core.5287,generating core.<*>,BGL,Unseen,generating core.<*>,0.4583902359008789
generating core.783,generating core.<*>,BGL,Unseen,generating core.<*>,0.4520144462585449
generating core.24721,generating core.<*>,BGL,Unseen,generating core.<*>,0.46717262268066406
generating core.4184,generating core.<*>,BGL,Unseen,generating core.<*>,0.45758771896362305
generating core.58109,generating core.<*>,BGL,Unseen,generating core.<*>,0.45651698112487793
generating core.9881,generating core.<*>,BGL,Unseen,generating core.<*>,0.4536929130554199
generating core.19579,generating core.<*>,BGL,Unseen,generating core.<*>,0.4482903480529785
generating core.4501,generating core.<*>,BGL,Unseen,generating core.<*>,0.4475994110107422
generating core.50230,generating core.<*>,BGL,Unseen,generating core.<*>,0.45529890060424805
generating core.62516,generating core.<*>,BGL,Unseen,generating core.<*>,0.4537029266357422
generating core.27921,generating core.<*>,BGL,Unseen,generating core.<*>,0.4507005214691162
generating core.16830,generating core.<*>,BGL,Unseen,generating core.<*>,0.44913268089294434
generating core.9369,generating core.<*>,BGL,Unseen,generating core.<*>,0.46043872833251953
generating core.10140,generating core.<*>,BGL,Unseen,generating core.<*>,0.44738173484802246
generating core.37749,generating core.<*>,BGL,Unseen,generating core.<*>,0.44228482246398926
generating core.9654,generating core.<*>,BGL,Unseen,generating core.<*>,0.4459574222564697
generating core.56155,generating core.<*>,BGL,Unseen,generating core.<*>,0.45212817192077637
generating core.40250,generating core.<*>,BGL,Unseen,generating core.<*>,0.46485280990600586
generating core.45353,generating core.<*>,BGL,Unseen,generating core.<*>,0.4784355163574219
generating core.9578,generating core.<*>,BGL,Unseen,generating core.<*>,0.4605584144592285
generating core.14856,generating core.<*>,BGL,Unseen,generating core.<*>,0.4523811340332031
generating core.62468,generating core.<*>,BGL,Unseen,generating core.<*>,0.4566614627838135
generating core.38415,generating core.<*>,BGL,Unseen,generating core.<*>,0.45920872688293457
generating core.39138,generating core.<*>,BGL,Unseen,generating core.<*>,0.4528474807739258
generating core.10394,generating core.<*>,BGL,Unseen,generating core.<*>,0.44849467277526855
generating core.41347,generating core.<*>,BGL,Unseen,generating core.<*>,0.46219396591186523
generating core.7619,generating core.<*>,BGL,Unseen,generating core.<*>,0.45023441314697266
generating core.54486,generating core.<*>,BGL,Unseen,generating core.<*>,0.45981621742248535
generating core.22421,generating core.<*>,BGL,Unseen,generating core.<*>,0.4489600658416748
generating core.18261,generating core.<*>,BGL,Unseen,generating core.<*>,0.4564957618713379
generating core.58616,generating core.<*>,BGL,Unseen,generating core.<*>,0.45423340797424316
generating core.47736,generating core.<*>,BGL,Unseen,generating core.<*>,0.45502257347106934
generating core.25048,generating core.<*>,BGL,Unseen,generating core.<*>,0.46843695640563965
generating core.58777,generating core.<*>,BGL,Unseen,generating core.<*>,0.466022253036499
generating core.49137,generating core.<*>,BGL,Unseen,generating core.<*>,0.4551839828491211
generating core.42553,generating core.<*>,BGL,Unseen,generating core.<*>,0.46034836769104004
generating core.2109,generating core.<*>,BGL,Unseen,generating core.<*>,0.46445155143737793
generating core.718,generating core.<*>,BGL,Unseen,generating core.<*>,0.4601263999938965
generating core.10752,generating core.<*>,BGL,Unseen,generating core.<*>,0.4532172679901123
generating core.323,generating core.<*>,BGL,Unseen,generating core.<*>,0.47161126136779785
generating core.21112,generating core.<*>,BGL,Unseen,generating core.<*>,0.4689342975616455
generating core.28370,generating core.<*>,BGL,Unseen,generating core.<*>,0.4556882381439209
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,BGL,Unseen,program interrupt: privileged instruction...<*>,0.7154459953308105
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.869448184967041
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,BGL,Unseen,data store interrupt caused by icbi.........<*>,0.8338019847869873
data store interrupt caused by icbi.........0,data store interrupt caused by icbi.........<*>,BGL,Unseen,data store interrupt caused by icbi.........<*>,0.8386576175689697
generating core.14700,generating core.<*>,BGL,Unseen,generating core.<*>,0.4697568416595459
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,BGL,Unseen,program interrupt: privileged instruction...<*>,0.7153842449188232
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.8346455097198486
data store interrupt caused by dcbf.........0,data store interrupt caused by dcbf.........<*>,BGL,Unseen,data store interrupt caused by dcbf.........<*>,0.8474369049072266
generating core.1786,generating core.<*>,BGL,Unseen,generating core.<*>,0.45371460914611816
generating core.26918,generating core.<*>,BGL,Unseen,generating core.<*>,0.4534602165222168
generating core.10125,generating core.<*>,BGL,Unseen,generating core.<*>,0.44896888732910156
generating core.4230,generating core.<*>,BGL,Unseen,generating core.<*>,0.4489011764526367
generating core.179,generating core.<*>,BGL,Unseen,generating core.<*>,0.44914937019348145
generating core.1177,generating core.<*>,BGL,Unseen,generating core.<*>,0.460113525390625
generating core.32693,generating core.<*>,BGL,Unseen,generating core.<*>,0.4559004306793213
generating core.7151,generating core.<*>,BGL,Unseen,generating core.<*>,0.4505770206451416
generating core.7023,generating core.<*>,BGL,Unseen,generating core.<*>,0.44689297676086426
generating core.29308,generating core.<*>,BGL,Unseen,generating core.<*>,0.4527914524078369
generating core.2586,generating core.<*>,BGL,Unseen,generating core.<*>,0.45363855361938477
generating core.6040,generating core.<*>,BGL,Unseen,generating core.<*>,0.45665478706359863
generating core.16904,generating core.<*>,BGL,Unseen,generating core.<*>,0.4535386562347412
generating core.26186,generating core.<*>,BGL,Unseen,generating core.<*>,0.45458102226257324
generating core.26156,generating core.<*>,BGL,Unseen,generating core.<*>,0.45288801193237305
generating core.2112,generating core.<*>,BGL,Unseen,generating core.<*>,0.44765782356262207
generating core.23659,generating core.<*>,BGL,Unseen,generating core.<*>,0.44635677337646484
generating core.1605,generating core.<*>,BGL,Unseen,generating core.<*>,0.4471449851989746
generating core.16483,generating core.<*>,BGL,Unseen,generating core.<*>,0.46947312355041504
generating core.257,generating core.<*>,BGL,Unseen,generating core.<*>,0.4532465934753418
generating core.18751,generating core.<*>,BGL,Unseen,generating core.<*>,0.4569661617279053
generating core.22783,generating core.<*>,BGL,Unseen,generating core.<*>,0.45149922370910645
generating core.8021,generating core.<*>,BGL,Unseen,generating core.<*>,0.4586324691772461
generating core.10734,generating core.<*>,BGL,Unseen,generating core.<*>,0.45403265953063965
generating core.3613,generating core.<*>,BGL,Unseen,generating core.<*>,0.4557058811187744
generating core.1916,generating core.<*>,BGL,Unseen,generating core.<*>,0.4555039405822754
generating core.4246,generating core.<*>,BGL,Unseen,generating core.<*>,0.45592284202575684
generating core.7777,generating core.<*>,BGL,Unseen,generating core.<*>,0.46311283111572266
generating core.5935,generating core.<*>,BGL,Unseen,generating core.<*>,0.45305728912353516
generating core.8691,generating core.<*>,BGL,Unseen,generating core.<*>,0.4565448760986328
generating core.5512,generating core.<*>,BGL,Unseen,generating core.<*>,0.45371270179748535
generating core.1123,generating core.<*>,BGL,Unseen,generating core.<*>,0.4542863368988037
generating core.1641,generating core.<*>,BGL,Unseen,generating core.<*>,0.4535791873931885
generating core.1165,generating core.<*>,BGL,Unseen,generating core.<*>,0.45328378677368164
generating core.23615,generating core.<*>,BGL,Unseen,generating core.<*>,0.4545166492462158
generating core.865,generating core.<*>,BGL,Unseen,generating core.<*>,0.45116710662841797
generating core.1626,generating core.<*>,BGL,Unseen,generating core.<*>,0.45583009719848633
generating core.16594,generating core.<*>,BGL,Unseen,generating core.<*>,0.4538538455963135
generating core.30586,generating core.<*>,BGL,Unseen,generating core.<*>,0.45623183250427246
generating core.18540,generating core.<*>,BGL,Unseen,generating core.<*>,0.4532949924468994
generating core.9825,generating core.<*>,BGL,Unseen,generating core.<*>,0.4497499465942383
generating core.6698,generating core.<*>,BGL,Unseen,generating core.<*>,0.45034313201904297
generating core.4525,generating core.<*>,BGL,Unseen,generating core.<*>,0.4595301151275635
generating core.28084,generating core.<*>,BGL,Unseen,generating core.<*>,0.45114994049072266
generating core.6028,generating core.<*>,BGL,Unseen,generating core.<*>,0.4521934986114502
generating core.536,generating core.<*>,BGL,Unseen,generating core.<*>,0.46178150177001953
generating core.15655,generating core.<*>,BGL,Unseen,generating core.<*>,0.45209598541259766
generating core.8628,generating core.<*>,BGL,Unseen,generating core.<*>,0.4462251663208008
generating core.12122,generating core.<*>,BGL,Unseen,generating core.<*>,0.441802978515625
generating core.2210,generating core.<*>,BGL,Unseen,generating core.<*>,0.45447468757629395
generating core.10312,generating core.<*>,BGL,Unseen,generating core.<*>,0.4568161964416504
generating core.228,generating core.<*>,BGL,Unseen,generating core.<*>,0.45515990257263184
generating core.332,generating core.<*>,BGL,Unseen,generating core.<*>,0.4464380741119385
generating core.15740,generating core.<*>,BGL,Unseen,generating core.<*>,0.465787410736084
generating core.3389,generating core.<*>,BGL,Unseen,generating core.<*>,0.4442269802093506
Can not get assembly information for node card,Can not get assembly information for node card,BGL,Unseen,Can not get assembly information for node card,0.6277985572814941
generating core.1114,generating core.<*>,BGL,Unseen,generating core.<*>,0.4406118392944336
generating core.848,generating core.<*>,BGL,Unseen,generating core.<*>,0.45511746406555176
generating core.2117,generating core.<*>,BGL,Unseen,generating core.<*>,0.44716858863830566
generating core.3293,generating core.<*>,BGL,Unseen,generating core.<*>,0.45518922805786133
generating core.1351,generating core.<*>,BGL,Unseen,generating core.<*>,0.45691871643066406
generating core.17222,generating core.<*>,BGL,Unseen,generating core.<*>,0.46378517150878906
generating core.20392,generating core.<*>,BGL,Unseen,generating core.<*>,0.4661686420440674
generating core.31006,generating core.<*>,BGL,Unseen,generating core.<*>,0.4842395782470703
generating core.20088,generating core.<*>,BGL,Unseen,generating core.<*>,0.45823240280151367
generating core.26993,generating core.<*>,BGL,Unseen,generating core.<*>,0.45313334465026855
generating core.20954,generating core.<*>,BGL,Unseen,generating core.<*>,0.4534478187561035
generating core.6139,generating core.<*>,BGL,Unseen,generating core.<*>,0.44699549674987793
generating core.10185,generating core.<*>,BGL,Unseen,generating core.<*>,0.45911145210266113
generating core.13776,generating core.<*>,BGL,Unseen,generating core.<*>,0.449739933013916
generating core.19596,generating core.<*>,BGL,Unseen,generating core.<*>,0.46020960807800293
generating core.15557,generating core.<*>,BGL,Unseen,generating core.<*>,0.4530308246612549
generating core.4193,generating core.<*>,BGL,Unseen,generating core.<*>,0.44985175132751465
generating core.7539,generating core.<*>,BGL,Unseen,generating core.<*>,0.4471759796142578
generating core.22024,generating core.<*>,BGL,Unseen,generating core.<*>,0.4490032196044922
generating core.22905,generating core.<*>,BGL,Unseen,generating core.<*>,0.4623267650604248
generating core.24671,generating core.<*>,BGL,Unseen,generating core.<*>,0.44855356216430664
generating core.17853,generating core.<*>,BGL,Unseen,generating core.<*>,0.44993090629577637
generating core.25568,generating core.<*>,BGL,Unseen,generating core.<*>,0.45342445373535156
generating core.23080,generating core.<*>,BGL,Unseen,generating core.<*>,0.45067334175109863
generating core.9739,generating core.<*>,BGL,Unseen,generating core.<*>,0.4449648857116699
generating core.7187,generating core.<*>,BGL,Unseen,generating core.<*>,0.4458329677581787
generating core.23438,generating core.<*>,BGL,Unseen,generating core.<*>,0.45305943489074707
generating core.7881,generating core.<*>,BGL,Unseen,generating core.<*>,0.45612645149230957
generating core.9778,generating core.<*>,BGL,Unseen,generating core.<*>,0.44721055030822754
generating core.7915,generating core.<*>,BGL,Unseen,generating core.<*>,0.44637513160705566
generating core.3006,generating core.<*>,BGL,Unseen,generating core.<*>,0.45461058616638184
generating core.14627,generating core.<*>,BGL,Unseen,generating core.<*>,0.4562649726867676
generating core.2348,generating core.<*>,BGL,Unseen,generating core.<*>,0.4505269527435303
generating core.226,generating core.<*>,BGL,Unseen,generating core.<*>,0.44810914993286133
generating core.1219,generating core.<*>,BGL,Unseen,generating core.<*>,0.45127320289611816
generating core.8877,generating core.<*>,BGL,Unseen,generating core.<*>,0.46063709259033203
generating core.13558,generating core.<*>,BGL,Unseen,generating core.<*>,0.4523463249206543
generating core.404,generating core.<*>,BGL,Unseen,generating core.<*>,0.44739818572998047
generating core.631,generating core.<*>,BGL,Unseen,generating core.<*>,0.44535088539123535
generating core.998,generating core.<*>,BGL,Unseen,generating core.<*>,0.4650075435638428
generating core.1129,generating core.<*>,BGL,Unseen,generating core.<*>,0.4525716304779053
generating core.424,generating core.<*>,BGL,Unseen,generating core.<*>,0.4557793140411377
generating core.1213,generating core.<*>,BGL,Unseen,generating core.<*>,0.44590115547180176
generating core.1433,generating core.<*>,BGL,Unseen,generating core.<*>,0.44965291023254395
generating core.2950,generating core.<*>,BGL,Unseen,generating core.<*>,0.44368481636047363
generating core.319,generating core.<*>,BGL,Unseen,generating core.<*>,0.4407835006713867
generating core.303,generating core.<*>,BGL,Unseen,generating core.<*>,0.4372251033782959
generating core.1998,generating core.<*>,BGL,Unseen,generating core.<*>,0.44171619415283203
generating core.841,generating core.<*>,BGL,Unseen,generating core.<*>,0.4472055435180664
generating core.815,generating core.<*>,BGL,Unseen,generating core.<*>,0.44321179389953613
generating core.57762,generating core.<*>,BGL,Unseen,generating core.<*>,0.4418609142303467
generating core.3436,generating core.<*>,BGL,Unseen,generating core.<*>,0.43381476402282715
generating core.4592,generating core.<*>,BGL,Unseen,generating core.<*>,0.435636043548584
generating core.149,generating core.<*>,BGL,Unseen,generating core.<*>,0.435253381729126
generating core.62507,generating core.<*>,BGL,Unseen,generating core.<*>,0.4444241523742676
generating core.1807,generating core.<*>,BGL,Unseen,generating core.<*>,0.44844985008239746
generating core.9652,generating core.<*>,BGL,Unseen,generating core.<*>,0.4576425552368164
generating core.11154,generating core.<*>,BGL,Unseen,generating core.<*>,0.44969844818115234
generating core.7571,generating core.<*>,BGL,Unseen,generating core.<*>,0.46198487281799316
generating core.12364,generating core.<*>,BGL,Unseen,generating core.<*>,0.45097923278808594
generating core.13817,generating core.<*>,BGL,Unseen,generating core.<*>,0.44095659255981445
generating core.14349,generating core.<*>,BGL,Unseen,generating core.<*>,0.434647798538208
generating core.8897,generating core.<*>,BGL,Unseen,generating core.<*>,0.439807653427124
generating core.7946,generating core.<*>,BGL,Unseen,generating core.<*>,0.44678378105163574
generating core.10299,generating core.<*>,BGL,Unseen,generating core.<*>,0.45928072929382324
generating core.9949,generating core.<*>,BGL,Unseen,generating core.<*>,0.4510157108306885
generating core.12012,generating core.<*>,BGL,Unseen,generating core.<*>,0.454425573348999
generating core.9051,generating core.<*>,BGL,Unseen,generating core.<*>,0.4398784637451172
generating core.7752,generating core.<*>,BGL,Unseen,generating core.<*>,0.4524099826812744
generating core.10793,generating core.<*>,BGL,Unseen,generating core.<*>,0.44488000869750977
generating core.24671,generating core.<*>,BGL,Unseen,generating core.<*>,0.4391934871673584
generating core.40979,generating core.<*>,BGL,Unseen,generating core.<*>,0.4347665309906006
generating core.18129,generating core.<*>,BGL,Unseen,generating core.<*>,0.4412810802459717
generating core.47738,generating core.<*>,BGL,Unseen,generating core.<*>,0.43634629249572754
generating core.42109,generating core.<*>,BGL,Unseen,generating core.<*>,0.4334087371826172
generating core.6682,generating core.<*>,BGL,Unseen,generating core.<*>,0.4379589557647705
generating core.7672,generating core.<*>,BGL,Unseen,generating core.<*>,0.43625593185424805
generating core.47122,generating core.<*>,BGL,Unseen,generating core.<*>,0.44786977767944336
generating core.17493,generating core.<*>,BGL,Unseen,generating core.<*>,0.45375514030456543
generating core.23664,generating core.<*>,BGL,Unseen,generating core.<*>,0.4494955539703369
generating core.19296,generating core.<*>,BGL,Unseen,generating core.<*>,0.4415719509124756
generating core.6553,generating core.<*>,BGL,Unseen,generating core.<*>,0.4520111083984375
generating core.56320,generating core.<*>,BGL,Unseen,generating core.<*>,0.44572925567626953
generating core.3824,generating core.<*>,BGL,Unseen,generating core.<*>,0.48200106620788574
generating core.5781,generating core.<*>,BGL,Unseen,generating core.<*>,0.44846057891845703
generating core.55191,generating core.<*>,BGL,Unseen,generating core.<*>,0.4410669803619385
generating core.38077,generating core.<*>,BGL,Unseen,generating core.<*>,0.44864630699157715
generating core.41557,generating core.<*>,BGL,Unseen,generating core.<*>,0.4461052417755127
generating core.36539,generating core.<*>,BGL,Unseen,generating core.<*>,0.44562554359436035
generating core.51900,generating core.<*>,BGL,Unseen,generating core.<*>,0.44803404808044434
generating core.33018,generating core.<*>,BGL,Unseen,generating core.<*>,0.4559206962585449
