Content,EventTemplate,Dataset,Category,Unseen_Mistral_FT_OpenStack_2,Inference_time_2
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2603891","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.552156686782837
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,"Total usable vcpus: <*>, total allocated vcpus: <*>",1.314467191696167
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,Compute_service record updated for <*>:<*>,0.8512833118438721
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,Active base files: <*>,0.5261335372924805
"10.11.21.122,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2451560","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/meta_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.202359199523926
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008290","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*> HTTP/<*> status: <*> len: <*> time: <*>",2.005521059036255
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2197890","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/vendor_data.json HTTP/<*>"" status: <*> len: <*> time: <*>",3.2233216762542725
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2368760","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/vendor_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.1821839809417725
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010660","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*> HTTP/<*> status: <*> len: <*> time: <*>",1.9791779518127441
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2658210","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5528531074523926
"10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2349129","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/meta_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.1467907428741455
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2161739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5541768074035645
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1072969","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.594982624053955
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5542056560516357
"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,"[instance: <*>] Total disk: <*>, used: <*>",1.1648304462432861
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5285449028015137
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5443828105926514
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5176212787628174
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5351557731628418
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5186562538146973
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5474004745483398
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5612006187438965
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5469844341278076
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5427818298339844
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5582387447357178
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5818514823913574
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.535498857498169
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.576068639755249
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.563835620880127
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.518845558166504
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5681467056274414
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.542130947113037
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5418727397918701
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5251259803771973
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5580356121063232
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,Active base files: <*>,0.515711784362793
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5644917488098145
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5518805980682373
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5425052642822266
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2432280","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5426466464996338
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2486479","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5558581352233887
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611251","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5374960899353027
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,Active base files: <*>,0.5135183334350586
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2593911","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5992646217346191
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426131","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5461957454681396
[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,OpenStack,Unseen,[instance: <*>] Instance spawned successfully.,0.8429646492004395
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2721858","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5640501976013184
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2486420","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5521197319030762
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,Active base files: <*>,0.5142173767089844
Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,Successfully synced instances from host '<*>'.,OpenStack,Unseen,Successfully synced instances from host '<*>'.,0.7607147693634033
"10.11.21.123,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2205780","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/meta_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.1048169136047363
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0019679","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*> HTTP/<*> status: <*> len: <*> time: <*>",2.000676155090332
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2335150","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/vendor_data.json HTTP/<*>"" status: <*> len: <*> time: <*>",3.1687703132629395
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008781","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/vendor_data.json HTTP/<*>"" status: <*> len: <*> time: <*>",3.1626338958740234
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2285759","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*> HTTP/<*> status: <*> len: <*> time: <*>",1.9773380756378174
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2275620","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/meta_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.1526687145233154
"10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0010512","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /openstack/<*>-<*>-<*>-<*>:<*>/meta_data.json HTTP/<*> status: <*> len: <*> time: <*>",3.0897645950317383
"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0009170","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /latest/meta-data/ HTTP/1.1"" status: <*> len: <*> time: <*>",2.198948383331299
"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.0008931","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: <*> len: <*> time: <*>",2.562864303588867
"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0009408","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: <*> len: <*> time: <*>",2.5922229290008545
"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0018420","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: <*> len: <*> time: <*>",2.6197006702423096
"10.11.21.123,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.3841610","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*>,<*> ""GET /latest/meta-data/placement/ HTTP/1.1"" status: <*> len: <*> time: <*>",2.273022174835205
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2644901","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5382080078125
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.3479111","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5266289710998535
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1034541","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5274560451507568
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1878400","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5146048069000244
"[instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,"[instance: <*>] Total disk: <*>, used: <*>",1.1587343215942383
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1955159","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5494403839111328
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b562ef10-ba2d-48ae-bf4a-18666cba4a51 HTTP/1.1"" status: 200 len: 1708 time: 0.2013841","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5508124828338623
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,"Total usable vcpus: <*>, total allocated vcpus: <*>",1.271385908126831
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,Compute_service record updated for <*>:<*>,0.8226981163024902
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2633560","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5492680072784424
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2561328","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>",1.5396559238433838
