Content,EventTemplate,Dataset,Category,New_Mistral_FT_HPC_4,Inference_time_4
wait  (command 3319),wait (command <*>),HPC,New,wait (command <*>),0.5025098323822021
wait  (command 3334),wait (command <*>),HPC,New,wait (command <*>),0.49911952018737793
boot  (command 3334),boot (command <*>),HPC,New,boot (command <*>),0.5000929832458496
wait  (command 3412),wait (command <*>),HPC,New,wait (command <*>),0.5085406303405762
boot  (command 3413),boot (command <*>),HPC,New,boot (command <*>),0.5075304508209229
boot  (command 3473),boot (command <*>),HPC,New,boot (command <*>),0.5064754486083984
wait  (command 3523),wait (command <*>),HPC,New,wait (command <*>),0.5169456005096436
wait  (command 3525),wait (command <*>),HPC,New,wait (command <*>),0.504737138748169
wait  (command 3519),wait (command <*>),HPC,New,wait (command <*>),0.5037841796875
boot  (command 3519),boot (command <*>),HPC,New,boot (command <*>),0.5049312114715576
boot  (command 3512),boot (command <*>),HPC,New,boot (command <*>),0.50284743309021
boot  (command 3579),boot (command <*>),HPC,New,boot (command <*>),0.5001816749572754
boot  (command 3572),boot (command <*>),HPC,New,boot (command <*>),0.5062143802642822
boot  (command 3580),boot (command <*>),HPC,New,boot (command <*>),0.49550843238830566
wait  (command 3612),wait (command <*>),HPC,New,wait (command <*>),0.49034690856933594
boot  (command 3615),boot (command <*>),HPC,New,boot (command <*>),0.49730873107910156
wait  (command 3609),wait (command <*>),HPC,New,wait (command <*>),0.4918828010559082
boot  (command 3624),boot (command <*>),HPC,New,boot (command <*>),0.49530506134033203
wait  (command 3649),wait (command <*>),HPC,New,wait (command <*>),0.4982621669769287
boot  (command 3639),boot (command <*>),HPC,New,boot (command <*>),0.49753856658935547
wait  (command 3690),wait (command <*>),HPC,New,wait (command <*>),0.49638819694519043
boot  (command 3696),boot (command <*>),HPC,New,boot (command <*>),0.4973926544189453
wait  (command 3698),wait (command <*>),HPC,New,wait (command <*>),0.4946269989013672
wait  (command 3709),wait (command <*>),HPC,New,wait (command <*>),0.4946630001068115
wait  (command 3837),wait (command <*>),HPC,New,wait (command <*>),0.5048086643218994
wait  (command 3847),wait (command <*>),HPC,New,wait (command <*>),0.5001451969146729
boot  (command 3951),boot (command <*>),HPC,New,boot (command <*>),0.503807544708252
boot  (command 3928),boot (command <*>),HPC,New,boot (command <*>),0.5089633464813232
boot  (command 3939),boot (command <*>),HPC,New,boot (command <*>),0.506584882736206
boot  (command 3964),boot (command <*>),HPC,New,boot (command <*>),0.5147547721862793
wait  (command 3973),wait (command <*>),HPC,New,wait (command <*>),0.49739813804626465
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.4992177486419678
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.5016217231750488
boot  (command 4024),boot (command <*>),HPC,New,boot (command <*>),0.4997870922088623
wait  (command 4061),wait (command <*>),HPC,New,wait (command <*>),0.5003266334533691
wait  (command 4110),wait (command <*>),HPC,New,wait (command <*>),0.500657320022583
boot  (command 4118),boot (command <*>),HPC,New,boot (command <*>),0.49810099601745605
wait  (command 4116),wait (command <*>),HPC,New,wait (command <*>),0.4948844909667969
wait  (command 4117),wait (command <*>),HPC,New,wait (command <*>),0.4890263080596924
boot  (command 4109),boot (command <*>),HPC,New,boot (command <*>),0.4914388656616211
wait  (command 4145),wait (command <*>),HPC,New,wait (command <*>),0.5000889301300049
boot  (command 4176),boot (command <*>),HPC,New,boot (command <*>),0.4975399971008301
boot  (command 4170),boot (command <*>),HPC,New,boot (command <*>),0.49904894828796387
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5011625289916992
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.4973773956298828
bootGenvmunix  (command 4185),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),0.7352252006530762
boot  (command 4223),boot (command <*>),HPC,New,boot (command <*>),0.5018658638000488
wait  (command 4221),wait (command <*>),HPC,New,wait (command <*>),0.49633121490478516
wait  (command 4219),wait (command <*>),HPC,New,wait (command <*>),0.49855899810791016
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3855266571044922
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3784666061401367
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3805694580078125
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.38465166091918945
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3818190097808838
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3773314952850342
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3726034164428711
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3760991096496582
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3776707649230957
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3801229000091553
Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1074328422546387
Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1001660823822021
Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8085620403289795
Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.120345115661621
Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1083219051361084
Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8027188777923584
Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8042676448822021
Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.136563777923584
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8090856075286865
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6983344554901123
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.679030179977417
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6818983554840088
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.681983232498169
psu failure\ ambient=31,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6791098117828369
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7415168285369873
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7324118614196777
ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0432322025299072
ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0450761318206787
ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0440027713775635
ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0346834659576416
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0425353050231934
ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0705113410949707
ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0787975788116455
ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0478057861328125
ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0396015644073486
ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0430266857147217
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0348608493804932
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0453767776489258
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0434095859527588
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0496549606323242
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0594477653503418
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0398788452148438
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0660839080810547
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0575697422027588
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.04085373878479
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.047839641571045
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0471384525299072
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0461750030517578
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0397119522094727
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.052750587463379
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0497472286224365
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.048522710800171
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.045713186264038
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0761611461639404
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0582122802734375
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0413365364074707
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.056342363357544
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0450751781463623
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.2829029560089111
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.2940301895141602
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,1.0415894985198975
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1705617904663086
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1649038791656494
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.201453685760498
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1888043880462646
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1807658672332764
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.175440788269043
Fan speeds ( 3552 3534 3375 11637 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1680636405944824
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.177753210067749
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.182342290878296
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.164301872253418
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.166517972946167
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1790213584899902
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2033970355987549
Fan speeds ( 3552 3534 3375 4470 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1766257286071777
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1640262603759766
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.18550705909729
