Content,EventTemplate,Dataset,Category,New_Mistral_FT_HPC_5,Inference_time_5
boot  (command 2417),boot (command <*>),HPC,New,boot (command <*>),0.5065510272979736
boot  (command 2423),boot (command <*>),HPC,New,boot (command <*>),0.5117943286895752
wait  (command 2424),wait (command <*>),HPC,New,wait (command <*>),0.4996225833892822
wait  (command 2449),wait (command <*>),HPC,New,wait (command <*>),0.513878583908081
boot  (command 2464),boot (command <*>),HPC,New,boot (command <*>),0.50115966796875
wait  (command 2468),wait (command <*>),HPC,New,wait (command <*>),0.5035951137542725
boot  (command 2520),boot (command <*>),HPC,New,boot (command <*>),0.5251667499542236
wait  (command 2517),wait (command <*>),HPC,New,wait (command <*>),0.534712553024292
boot  (command 2517),boot (command <*>),HPC,New,boot (command <*>),0.5100901126861572
wait  (command 2511),wait (command <*>),HPC,New,wait (command <*>),0.557020902633667
wait  (command 2513),wait (command <*>),HPC,New,wait (command <*>),0.5195252895355225
boot  (command 2514),boot (command <*>),HPC,New,boot (command <*>),0.5163655281066895
wait  (command 2484),wait (command <*>),HPC,New,wait (command <*>),0.5148458480834961
boot  (command 2625),boot (command <*>),HPC,New,boot (command <*>),0.4990372657775879
wait  (command 2607),wait (command <*>),HPC,New,wait (command <*>),0.49649691581726074
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.4961881637573242
boot  (command 2619),boot (command <*>),HPC,New,boot (command <*>),0.49494171142578125
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.4938187599182129
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.49663567543029785
boot  (command 2602),boot (command <*>),HPC,New,boot (command <*>),0.49729323387145996
wait  (command 2582),wait (command <*>),HPC,New,wait (command <*>),0.4997437000274658
boot  (command 2584),boot (command <*>),HPC,New,boot (command <*>),0.4946908950805664
wait  (command 2549),wait (command <*>),HPC,New,wait (command <*>),0.4953465461730957
boot  (command 2550),boot (command <*>),HPC,New,boot (command <*>),0.5030636787414551
boot  (command 2548),boot (command <*>),HPC,New,boot (command <*>),0.502490758895874
boot  (command 2538),boot (command <*>),HPC,New,boot (command <*>),0.5032689571380615
wait  (command 2683),wait (command <*>),HPC,New,wait (command <*>),0.5019149780273438
boot  (command 2686),boot (command <*>),HPC,New,boot (command <*>),0.5077488422393799
wait  (command 2682),wait (command <*>),HPC,New,wait (command <*>),0.501457929611206
wait  (command 2763),wait (command <*>),HPC,New,wait (command <*>),0.4964759349822998
wait  (command 2800),wait (command <*>),HPC,New,wait (command <*>),0.5040767192840576
boot  (command 2790),boot (command <*>),HPC,New,boot (command <*>),0.500175952911377
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.5009691715240479
wait  (command 2823),wait (command <*>),HPC,New,wait (command <*>),0.518723726272583
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.49744582176208496
wait  (command 2900),wait (command <*>),HPC,New,wait (command <*>),0.49950456619262695
wait  (command 2885),wait (command <*>),HPC,New,wait (command <*>),0.4974379539489746
wait  (command 2909),wait (command <*>),HPC,New,wait (command <*>),0.49791622161865234
boot  (command 2960),boot (command <*>),HPC,New,boot (command <*>),0.4940633773803711
wait  (command 2963),wait (command <*>),HPC,New,wait (command <*>),0.4929215908050537
boot  (command 2999),boot (command <*>),HPC,New,boot (command <*>),0.4952199459075928
halt  (command 2992),halt (command <*>),HPC,New,halt (command <*>),0.4925525188446045
wait  (command 3087),wait (command <*>),HPC,New,wait (command <*>),0.49370789527893066
wait  (command 3079),wait (command <*>),HPC,New,wait (command <*>),0.4984297752380371
wait  (command 3078),wait (command <*>),HPC,New,wait (command <*>),0.4894907474517822
wait  (command 3141),wait (command <*>),HPC,New,wait (command <*>),0.490231990814209
boot  (command 3138),boot (command <*>),HPC,New,boot (command <*>),0.48764538764953613
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.49220824241638184
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.5061540603637695
boot  (command 3194),boot (command <*>),HPC,New,boot (command <*>),0.5036728382110596
boot  (command 3320),boot (command <*>),HPC,New,boot (command <*>),0.4968240261077881
boot  (command 3318),boot (command <*>),HPC,New,boot (command <*>),0.5017547607421875
boot  (command 3317),boot (command <*>),HPC,New,boot (command <*>),0.4962198734283447
wait  (command 3319),wait (command <*>),HPC,New,wait (command <*>),0.5039243698120117
wait  (command 3334),wait (command <*>),HPC,New,wait (command <*>),0.4983088970184326
boot  (command 3334),boot (command <*>),HPC,New,boot (command <*>),0.49841952323913574
wait  (command 3412),wait (command <*>),HPC,New,wait (command <*>),0.5033321380615234
boot  (command 3413),boot (command <*>),HPC,New,boot (command <*>),0.4956674575805664
boot  (command 3473),boot (command <*>),HPC,New,boot (command <*>),0.4976372718811035
wait  (command 3523),wait (command <*>),HPC,New,wait (command <*>),0.49753713607788086
wait  (command 3525),wait (command <*>),HPC,New,wait (command <*>),0.4962587356567383
wait  (command 3519),wait (command <*>),HPC,New,wait (command <*>),0.49543285369873047
boot  (command 3519),boot (command <*>),HPC,New,boot (command <*>),0.4982750415802002
boot  (command 3512),boot (command <*>),HPC,New,boot (command <*>),0.4979212284088135
boot  (command 3579),boot (command <*>),HPC,New,boot (command <*>),0.49483203887939453
boot  (command 3572),boot (command <*>),HPC,New,boot (command <*>),0.49362874031066895
boot  (command 3580),boot (command <*>),HPC,New,boot (command <*>),0.49263811111450195
wait  (command 3612),wait (command <*>),HPC,New,wait (command <*>),0.5002295970916748
boot  (command 3615),boot (command <*>),HPC,New,boot (command <*>),0.49499058723449707
wait  (command 3609),wait (command <*>),HPC,New,wait (command <*>),0.498915433883667
boot  (command 3624),boot (command <*>),HPC,New,boot (command <*>),0.49254608154296875
wait  (command 3649),wait (command <*>),HPC,New,wait (command <*>),0.4931817054748535
boot  (command 3639),boot (command <*>),HPC,New,boot (command <*>),0.5011792182922363
wait  (command 3690),wait (command <*>),HPC,New,wait (command <*>),0.5022258758544922
boot  (command 3696),boot (command <*>),HPC,New,boot (command <*>),0.5060417652130127
wait  (command 3698),wait (command <*>),HPC,New,wait (command <*>),0.5060214996337891
wait  (command 3709),wait (command <*>),HPC,New,wait (command <*>),0.5242915153503418
wait  (command 3837),wait (command <*>),HPC,New,wait (command <*>),0.5014791488647461
wait  (command 3847),wait (command <*>),HPC,New,wait (command <*>),0.4986898899078369
boot  (command 3951),boot (command <*>),HPC,New,boot (command <*>),0.5063633918762207
boot  (command 3928),boot (command <*>),HPC,New,boot (command <*>),0.4943201541900635
boot  (command 3939),boot (command <*>),HPC,New,boot (command <*>),0.4948875904083252
boot  (command 3964),boot (command <*>),HPC,New,boot (command <*>),0.49996042251586914
wait  (command 3973),wait (command <*>),HPC,New,wait (command <*>),0.4978597164154053
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.49515295028686523
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.493516206741333
boot  (command 4024),boot (command <*>),HPC,New,boot (command <*>),0.4944186210632324
wait  (command 4061),wait (command <*>),HPC,New,wait (command <*>),0.49494218826293945
wait  (command 4110),wait (command <*>),HPC,New,wait (command <*>),0.49579548835754395
boot  (command 4118),boot (command <*>),HPC,New,boot (command <*>),0.4990565776824951
wait  (command 4116),wait (command <*>),HPC,New,wait (command <*>),0.49718260765075684
wait  (command 4117),wait (command <*>),HPC,New,wait (command <*>),0.493013858795166
boot  (command 4109),boot (command <*>),HPC,New,boot (command <*>),0.4937562942504883
wait  (command 4145),wait (command <*>),HPC,New,wait (command <*>),0.5002405643463135
boot  (command 4176),boot (command <*>),HPC,New,boot (command <*>),0.4994690418243408
boot  (command 4170),boot (command <*>),HPC,New,boot (command <*>),0.4952418804168701
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5002026557922363
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5006260871887207
bootGenvmunix  (command 4185),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),0.7412548065185547
boot  (command 4223),boot (command <*>),HPC,New,boot (command <*>),0.5150353908538818
wait  (command 4221),wait (command <*>),HPC,New,wait (command <*>),0.500023365020752
wait  (command 4219),wait (command <*>),HPC,New,wait (command <*>),0.5021529197692871
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.38141822814941406
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37877655029296875
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37569379806518555
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3778676986694336
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37612009048461914
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37656378746032715
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3762519359588623
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3755195140838623
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.37717318534851074
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3778574466705322
Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.101588487625122
Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1064374446868896
Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.7998864650726318
Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1010453701019287
Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1016316413879395
Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8107352256774902
Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8210127353668213
Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1318025588989258
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.7974765300750732
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6840355396270752
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6775798797607422
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6812903881072998
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.678126335144043
psu failure\ ambient=31,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.6813163757324219
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7211594581604004
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7428238391876221
ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0575039386749268
ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.039133071899414
ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0456435680389404
ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0540857315063477
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0634338855743408
ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0580217838287354
ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0405399799346924
ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.046217918395996
ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.044672966003418
ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0381100177764893
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.039616346359253
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.039466142654419
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0459208488464355
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0379760265350342
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0409455299377441
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0587742328643799
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0607595443725586
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0419089794158936
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0334208011627197
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0292139053344727
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.032160758972168
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0386378765106201
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0343379974365234
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.034947395324707
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0440962314605713
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0388195514678955
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0625076293945312
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0501787662506104
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0335991382598877
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.030263900756836
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0344393253326416
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0412647724151611
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.274432897567749
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.2828161716461182
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,1.0365300178527832
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.166680097579956
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1849570274353027
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1824727058410645
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1732792854309082
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1581335067749023
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1643261909484863
Fan speeds ( 3552 3534 3375 11637 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1599197387695312
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1573994159698486
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1576697826385498
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1643319129943848
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1609079837799072
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1697742938995361
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1695256233215332
Fan speeds ( 3552 3534 3375 4470 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1768343448638916
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1724684238433838
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1940553188323975
