Content,EventTemplate,Dataset,Category,New_Mistral_FT_HPC_1,Inference_time_1
wait  (command 2057),wait (command <*>),HPC,New,wait (command <*>),0.526094913482666
boot  (command 2152),boot (command <*>),HPC,New,boot (command <*>),0.5360188484191895
wait  (command 2154),wait (command <*>),HPC,New,wait (command <*>),0.5260303020477295
boot  (command 2141),boot (command <*>),HPC,New,boot (command <*>),0.5317659378051758
boot  (command 2110),boot (command <*>),HPC,New,boot (command <*>),0.526470422744751
boot  (command 2160),boot (command <*>),HPC,New,boot (command <*>),0.5218183994293213
halt  (command 2221),halt (command <*>),HPC,New,halt (command <*>),0.5247287750244141
wait  (command 2217),wait (command <*>),HPC,New,wait (command <*>),0.5242862701416016
wait  (command 2217),wait (command <*>),HPC,New,wait (command <*>),0.5243027210235596
wait  (command 2201),wait (command <*>),HPC,New,wait (command <*>),0.5229272842407227
wait  (command 2199),wait (command <*>),HPC,New,wait (command <*>),0.5205378532409668
boot  (command 2183),boot (command <*>),HPC,New,boot (command <*>),0.5204236507415771
wait  (command 2189),wait (command <*>),HPC,New,wait (command <*>),0.5216286182403564
wait  (command 2302),wait (command <*>),HPC,New,wait (command <*>),0.5223462581634521
wait  (command 2270),wait (command <*>),HPC,New,wait (command <*>),0.5220427513122559
wait  (command 2257),wait (command <*>),HPC,New,wait (command <*>),0.5286109447479248
boot  (command 2257),boot (command <*>),HPC,New,boot (command <*>),0.526602029800415
boot  (command 2316),boot (command <*>),HPC,New,boot (command <*>),0.5255448818206787
boot  (command 2316),boot (command <*>),HPC,New,boot (command <*>),0.5221853256225586
wait  (command 2322),wait (command <*>),HPC,New,wait (command <*>),0.5242242813110352
wait  (command 2354),wait (command <*>),HPC,New,wait (command <*>),0.5246858596801758
wait  (command 2347),wait (command <*>),HPC,New,wait (command <*>),0.5258479118347168
boot  (command 2368),boot (command <*>),HPC,New,boot (command <*>),0.5225324630737305
boot  (command 2392),boot (command <*>),HPC,New,boot (command <*>),0.5337045192718506
boot  (command 2406),boot (command <*>),HPC,New,boot (command <*>),0.5382108688354492
boot  (command 2417),boot (command <*>),HPC,New,boot (command <*>),0.5352230072021484
boot  (command 2423),boot (command <*>),HPC,New,boot (command <*>),0.5261549949645996
wait  (command 2424),wait (command <*>),HPC,New,wait (command <*>),0.521615743637085
wait  (command 2449),wait (command <*>),HPC,New,wait (command <*>),0.5217573642730713
boot  (command 2464),boot (command <*>),HPC,New,boot (command <*>),0.5249316692352295
wait  (command 2468),wait (command <*>),HPC,New,wait (command <*>),0.5186288356781006
boot  (command 2520),boot (command <*>),HPC,New,boot (command <*>),0.5223689079284668
wait  (command 2517),wait (command <*>),HPC,New,wait (command <*>),0.5137739181518555
boot  (command 2517),boot (command <*>),HPC,New,boot (command <*>),0.5230429172515869
wait  (command 2511),wait (command <*>),HPC,New,wait (command <*>),0.5251479148864746
wait  (command 2513),wait (command <*>),HPC,New,wait (command <*>),0.5397474765777588
boot  (command 2514),boot (command <*>),HPC,New,boot (command <*>),0.5186631679534912
wait  (command 2484),wait (command <*>),HPC,New,wait (command <*>),0.5198287963867188
boot  (command 2625),boot (command <*>),HPC,New,boot (command <*>),0.5192232131958008
wait  (command 2607),wait (command <*>),HPC,New,wait (command <*>),0.521080732345581
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.522254467010498
boot  (command 2619),boot (command <*>),HPC,New,boot (command <*>),0.5225729942321777
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.5149204730987549
boot  (command 2616),boot (command <*>),HPC,New,boot (command <*>),0.5174832344055176
boot  (command 2602),boot (command <*>),HPC,New,boot (command <*>),0.5184769630432129
wait  (command 2582),wait (command <*>),HPC,New,wait (command <*>),0.5229928493499756
boot  (command 2584),boot (command <*>),HPC,New,boot (command <*>),0.5200693607330322
wait  (command 2549),wait (command <*>),HPC,New,wait (command <*>),0.5243768692016602
boot  (command 2550),boot (command <*>),HPC,New,boot (command <*>),0.5159082412719727
boot  (command 2548),boot (command <*>),HPC,New,boot (command <*>),0.5162625312805176
boot  (command 2538),boot (command <*>),HPC,New,boot (command <*>),0.515723705291748
wait  (command 2683),wait (command <*>),HPC,New,wait (command <*>),0.5187389850616455
boot  (command 2686),boot (command <*>),HPC,New,boot (command <*>),0.5233125686645508
wait  (command 2682),wait (command <*>),HPC,New,wait (command <*>),0.5174338817596436
wait  (command 2763),wait (command <*>),HPC,New,wait (command <*>),0.515444278717041
wait  (command 2800),wait (command <*>),HPC,New,wait (command <*>),0.5156643390655518
boot  (command 2790),boot (command <*>),HPC,New,boot (command <*>),0.5126519203186035
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.5232162475585938
wait  (command 2823),wait (command <*>),HPC,New,wait (command <*>),0.5232102870941162
wait  (command 2817),wait (command <*>),HPC,New,wait (command <*>),0.5209903717041016
wait  (command 2900),wait (command <*>),HPC,New,wait (command <*>),0.5278382301330566
wait  (command 2885),wait (command <*>),HPC,New,wait (command <*>),0.5196437835693359
wait  (command 2909),wait (command <*>),HPC,New,wait (command <*>),0.5197494029998779
boot  (command 2960),boot (command <*>),HPC,New,boot (command <*>),0.5208995342254639
wait  (command 2963),wait (command <*>),HPC,New,wait (command <*>),0.5203619003295898
boot  (command 2999),boot (command <*>),HPC,New,boot (command <*>),0.536963701248169
halt  (command 2992),halt (command <*>),HPC,New,halt (command <*>),0.520735502243042
wait  (command 3087),wait (command <*>),HPC,New,wait (command <*>),0.5280239582061768
wait  (command 3079),wait (command <*>),HPC,New,wait (command <*>),0.5257999897003174
wait  (command 3078),wait (command <*>),HPC,New,wait (command <*>),0.5254454612731934
wait  (command 3141),wait (command <*>),HPC,New,wait (command <*>),0.5202739238739014
boot  (command 3138),boot (command <*>),HPC,New,boot (command <*>),0.5225214958190918
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.5252625942230225
boot  (command 3169),boot (command <*>),HPC,New,boot (command <*>),0.520805835723877
boot  (command 3194),boot (command <*>),HPC,New,boot (command <*>),0.526634693145752
boot  (command 3320),boot (command <*>),HPC,New,boot (command <*>),0.5359694957733154
boot  (command 3318),boot (command <*>),HPC,New,boot (command <*>),0.5370883941650391
boot  (command 3317),boot (command <*>),HPC,New,boot (command <*>),0.5213069915771484
wait  (command 3319),wait (command <*>),HPC,New,wait (command <*>),0.5186173915863037
wait  (command 3334),wait (command <*>),HPC,New,wait (command <*>),0.5189752578735352
boot  (command 3334),boot (command <*>),HPC,New,boot (command <*>),0.51922607421875
wait  (command 3412),wait (command <*>),HPC,New,wait (command <*>),0.5215911865234375
boot  (command 3413),boot (command <*>),HPC,New,boot (command <*>),0.5182359218597412
boot  (command 3473),boot (command <*>),HPC,New,boot (command <*>),0.5192139148712158
wait  (command 3523),wait (command <*>),HPC,New,wait (command <*>),0.5185585021972656
wait  (command 3525),wait (command <*>),HPC,New,wait (command <*>),0.5198619365692139
wait  (command 3519),wait (command <*>),HPC,New,wait (command <*>),0.5187060832977295
boot  (command 3519),boot (command <*>),HPC,New,boot (command <*>),0.519270658493042
boot  (command 3512),boot (command <*>),HPC,New,boot (command <*>),0.5259416103363037
boot  (command 3579),boot (command <*>),HPC,New,boot (command <*>),0.5248062610626221
boot  (command 3572),boot (command <*>),HPC,New,boot (command <*>),0.5263729095458984
boot  (command 3580),boot (command <*>),HPC,New,boot (command <*>),0.5298829078674316
wait  (command 3612),wait (command <*>),HPC,New,wait (command <*>),0.5210256576538086
boot  (command 3615),boot (command <*>),HPC,New,boot (command <*>),0.5222921371459961
wait  (command 3609),wait (command <*>),HPC,New,wait (command <*>),0.5232713222503662
boot  (command 3624),boot (command <*>),HPC,New,boot (command <*>),0.5217559337615967
wait  (command 3649),wait (command <*>),HPC,New,wait (command <*>),0.5214874744415283
boot  (command 3639),boot (command <*>),HPC,New,boot (command <*>),0.521946907043457
wait  (command 3690),wait (command <*>),HPC,New,wait (command <*>),0.5228061676025391
boot  (command 3696),boot (command <*>),HPC,New,boot (command <*>),0.5223126411437988
wait  (command 3698),wait (command <*>),HPC,New,wait (command <*>),0.5218064785003662
wait  (command 3709),wait (command <*>),HPC,New,wait (command <*>),0.5199494361877441
wait  (command 3837),wait (command <*>),HPC,New,wait (command <*>),0.5237941741943359
wait  (command 3847),wait (command <*>),HPC,New,wait (command <*>),0.5220949649810791
boot  (command 3951),boot (command <*>),HPC,New,boot (command <*>),0.5239129066467285
boot  (command 3928),boot (command <*>),HPC,New,boot (command <*>),0.5211014747619629
boot  (command 3939),boot (command <*>),HPC,New,boot (command <*>),0.5234568119049072
boot  (command 3964),boot (command <*>),HPC,New,boot (command <*>),0.5144813060760498
wait  (command 3973),wait (command <*>),HPC,New,wait (command <*>),0.5185685157775879
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.5148084163665771
wait  (command 3981),wait (command <*>),HPC,New,wait (command <*>),0.5279691219329834
boot  (command 4024),boot (command <*>),HPC,New,boot (command <*>),0.523533821105957
wait  (command 4061),wait (command <*>),HPC,New,wait (command <*>),0.5230655670166016
wait  (command 4110),wait (command <*>),HPC,New,wait (command <*>),0.5250720977783203
boot  (command 4118),boot (command <*>),HPC,New,boot (command <*>),0.521709680557251
wait  (command 4116),wait (command <*>),HPC,New,wait (command <*>),0.5245673656463623
wait  (command 4117),wait (command <*>),HPC,New,wait (command <*>),0.521920919418335
boot  (command 4109),boot (command <*>),HPC,New,boot (command <*>),0.5219292640686035
wait  (command 4145),wait (command <*>),HPC,New,wait (command <*>),0.520362377166748
boot  (command 4176),boot (command <*>),HPC,New,boot (command <*>),0.5219025611877441
boot  (command 4170),boot (command <*>),HPC,New,boot (command <*>),0.5177416801452637
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5283966064453125
wait  (command 4176),wait (command <*>),HPC,New,wait (command <*>),0.5218567848205566
bootGenvmunix  (command 4185),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),0.7753074169158936
boot  (command 4223),boot (command <*>),HPC,New,boot (command <*>),0.5222184658050537
wait  (command 4221),wait (command <*>),HPC,New,wait (command <*>),0.5198860168457031
wait  (command 4219),wait (command <*>),HPC,New,wait (command <*>),0.5224084854125977
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39850378036499023
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39311981201171875
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39194488525390625
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3929409980773926
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39482593536376953
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39732933044433594
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3997373580932617
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.4014887809753418
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.3942875862121582
Command has completed successfully,Command has completed successfully,HPC,New,Command has completed successfully,0.39957594871520996
Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1625299453735352
Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.158769130706787
Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.841019868850708
Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.164673089981079
Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1625795364379883
Targeting domains:node-D0 and nodes:node-0,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8443920612335205
Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8316621780395508
Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>,HPC,New,Targeting domains:<*> and nodes:<*> child of command <*>,1.1536519527435303
Targeting domains:node-D2 and nodes:node-84,Targeting domains:node-<*> nodes:node-<*>,HPC,New,Targeting domains:<*> and nodes:<*>,0.8568713665008545
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7103252410888672
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.724703311920166
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7145466804504395
psu failure\ ambient=28,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7196898460388184
psu failure\ ambient=31,psu failure\ ambient=<*>,HPC,New,psu failure\ ambient=<*>,0.7154219150543213
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7787349224090576
Temperature (41C) exceeds warning threshold,Temperature (<*>) exceeds warning threshold,HPC,New,Temperature (<*>) exceeds warning threshold,0.7756242752075195
ClusterFileSystem: There is no server for ServerFileSystem domain storage234,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.102815866470337
ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0972778797149658
ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.091655969619751
ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0881142616271973
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0878238677978516
ClusterFileSystem: There is no server for ServerFileSystem domain storage934,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0915589332580566
ClusterFileSystem: There is no server for ServerFileSystem domain storage131,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1081984043121338
ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1073710918426514
ClusterFileSystem: There is no server for ServerFileSystem domain storage444,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0816705226898193
ClusterFileSystem: There is no server for ServerFileSystem domain storage141,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0873939990997314
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0889499187469482
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0971426963806152
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.102334976196289
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1004254817962646
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1011865139007568
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0968399047851562
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0956511497497559
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.106140375137329
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0967440605163574
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.094578742980957
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0934796333312988
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0994236469268799
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0898022651672363
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.090836763381958
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0943374633789062
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0913944244384766
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.092710256576538
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1115400791168213
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.110605001449585
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.0992777347564697
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1009554862976074
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,1.1029789447784424
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.354680061340332
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,NIFF: node <*> detected a failed network connection on network <*> via interface alt0,1.3532228469848633
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,1.093921184539795
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2272655963897705
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2229976654052734
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2381300926208496
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2312602996826172
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2261199951171875
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2299420833587646
Fan speeds ( 3552 3534 3375 11637 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2290070056915283
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.213984727859497
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2056846618652344
Fan speeds ( 3552 3534 3375 4245 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2106902599334717
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2157881259918213
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2115843296051025
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2267205715179443
Fan speeds ( 3552 3534 3375 4470 3515 3479 ),Fan speeds ( <*> <*> <*> <*> <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.223572015762329
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.2080984115600586
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,Fan speeds ( <*> <*> <*> <*> <*> <*> ),1.1994807720184326
